No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Gerardo Galan Berihuete,INF/OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/gerardogalanberihuetet5s4,gerardogalanberihuetet5s4,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
3,Eluin Segura,OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/eluinseguraridf,eluinseguraridf,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
4,Ian Griffin,1B,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/iangriffinypu4,iangriffinypu4,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
5,Adrian Beckles,P/OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/adrianbecklesg4fl,adrianbecklesg4fl,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
6,Aaron Nieves-Raices,OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/aaronnievesraiceshytu,aaronnievesraiceshytu,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
7,Keijiro Fujiwara,INF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/keijirofujiwaralsp6,keijirofujiwaralsp6,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
9,Richard Suriel,P/3B,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/richardsurielsbvf,richardsurielsbvf,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
11,Abdel Raheem Dolah,P/INF/OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/abdelraheemdolaho1na,abdelraheemdolaho1na,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
18,Frank Reyes,IF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/frankreyesm7q1,frankreyesm7q1,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
19,Cristhian Fernandez Batista,P/IF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/cristhianfernandezbatistaxryv,cristhianfernandezbatistaxryv,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
21,Joalbert Flores,OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/joalbertfloresm314,joalbertfloresm314,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
23,Justin Ramirez,OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/justinramirezrhwo,justinramirezrhwo,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
24,Alexander Miranda,INF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/alexandermiranda5ydd,alexandermiranda5ydd,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
25,Andres Baez,OF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/andresbaezqvvr,andresbaezqvvr,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
33,Joshua Ascona,C,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/joshuaascona949y,joshuaascona949y,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
42,David Fernandez,INF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/davidfernandez6t1c,davidfernandez6t1c,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
51,Braudy Ciprian,INF,Fr,https://www.njcaa.org/sports/bsb/2021-22/div3/players/braudyciprianglbx,braudyciprianglbx,Borough of Manhattan,2021-22,div3,boroughofmanhattancommunitycollege,2022
