No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
3,Evan Maloney,INF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/evanmaloneyhokf,evanmaloneyhokf,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
5,Mark Pace,OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/markpaceuejq,markpaceuejq,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
7,Fermin Alvarez,OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/ferminalvarezejrr,ferminalvarezejrr,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
9,Connor Farmer,C/INF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/connorfarmerq4ef,connorfarmerq4ef,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
10,Jesse Bucher,P/OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/jessebucherxq0d,jessebucherxq0d,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
11,Colin Ponto,OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/colinpontomkfk,colinpontomkfk,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
15,Ryan O'Keefe,P/OF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/ryanokeefenwj6,ryanokeefenwj6,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
16,Chance Brown,P/1B,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/chancebrowndzyn,chancebrowndzyn,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
17,Patrick Henning,C/OF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/patrickhenningyie5,patrickhenningyie5,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
21,Josh Howland,P/1B,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/joshhowlandv5co,joshhowlandv5co,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
22,Austin Zullo,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/austinzullooq9z,austinzullooq9z,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
23,Stephen Mosely,INF/P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/stephenmoselyvp64,stephenmoselyvp64,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
24,Patrick Guiry,OF/P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/patrickguiry3k7t,patrickguiry3k7t,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
25,Angel Irby,INF/P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/angelirby5pbj,angelirby5pbj,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
29,Jacob Bernecet,C/INF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/jacobbernecet9xym,jacobbernecet9xym,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
33,Joseph Harwood,P/1B,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/josephharwoodbguu,josephharwoodbguu,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
44,Isaiah Tucker,P/OF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/isaiahtuckerv7gf,isaiahtuckerv7gf,Schenectady County,2018-19,div3,schenectadycountycommunitycollege,2019
