No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Nathan Rennie,OF/P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/nathanrennieg2sh,nathanrennieg2sh,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
2,Jackson Waters,P/IF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/jacksonwaters4c2z,jacksonwaters4c2z,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
3,Austin Harvey,P/OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/austinharveybpeg,austinharveybpeg,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
4,Austin Parrott,C/IF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/austinparrott2qxj,austinparrott2qxj,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
5,Hunter Frahm,P/SS,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/hunterfrahmolgs,hunterfrahmolgs,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
6,Logan Ehlenz,IF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/loganehlenzxchj,loganehlenzxchj,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
7,Blake Warner,IF,So,https://www.njcaa.org/sports/bsb/2019-20/div3/players/blakewarnert829,blakewarnert829,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
8,Irvin Maiben,OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/irvinmaiben233u,irvinmaiben233u,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
9,Trent Braaten,OF/2B,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/trentbraatenoe5v,trentbraatenoe5v,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
10,Carson Holsclaw,OF/2B/P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/carsonholsclawnao4,carsonholsclawnao4,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
12,Cory Wolters,OF/P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/corywolterscwhm,corywolterscwhm,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
14,Brenden Kruger,P,So,https://www.njcaa.org/sports/bsb/2019-20/div3/players/brendenkrugeraww4,brendenkrugeraww4,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
15,Tommy Teschendorf,C,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/tommyteschendorfbpvs,tommyteschendorfbpvs,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
16,Kyle Peterson,P/1B/OF,So,https://www.njcaa.org/sports/bsb/2019-20/div3/players/kylepetersonehvg,kylepetersonehvg,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
18,Konrad Kisch,P/3B,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/konradkischa1th,konradkischa1th,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
20,Rob Parendo,P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/robparendo53v7,robparendo53v7,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
21,Jack Kelly,P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/jackkelly36q2,jackkelly36q2,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
22,Noah Paulseth,C/3B,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/noahpaulsethylve,noahpaulsethylve,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
23,Eric Wimmer,P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/ericwimmerxke5,ericwimmerxke5,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
33,Colin Dibb,1B/OF/P,Fr,https://www.njcaa.org/sports/bsb/2019-20/div3/players/colindibbltvo,colindibbltvo,Minnesota North College - Mesabi Range,2019-20,div3,mesabirangectc,2020
