No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Austin Abild,"IF,P",So,https://www.njcaa.org//sports/bsb/2015-16/div3/players/austinabildq45k,austinabildq45k,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
3,Zachary Hinkle,"OF, C",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/zacharyhinkles23i,zacharyhinkles23i,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
4,Nicholas Zarola,"OF, P",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/nicholaszarolazuk2,nicholaszarolazuk2,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
7,Zachary Kollar,"IF, P",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/zacharykollarwdz2,zacharykollarwdz2,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
9,Eric Kerr,"OF, P",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/erickerrufz8,erickerrufz8,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
10,Mitchell Romanowski,C,Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/mitchellromanowskih2ss,mitchellromanowskih2ss,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
15,Joseph Klimek,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/josephklimekv2un,josephklimekv2un,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
20,Troy Shurites,"OF, P",So,https://www.njcaa.org//sports/bsb/2015-16/div3/players/troyshurites177s,troyshurites177s,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
21,Dominic Sartini,"IF, P",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/dominicsartini9zjm,dominicsartini9zjm,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
22,Erick Hernandez,"INF,OF,C",Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/erickhernandez284y,erickhernandez284y,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
24,Christian Brea,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div3/players/christianbreaoa8w,christianbreaoa8w,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
25,Stanley Stelevich,"IF, P",So,https://www.njcaa.org//sports/bsb/2015-16/div3/players/stanleystelevich7nor,stanleystelevich7nor,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
27,Michael Bugonowicz,"IF,P",So,https://www.njcaa.org//sports/bsb/2015-16/div3/players/michaelbugonowiczkaow,michaelbugonowiczkaow,Luzerne County,2015-16,div3,luzernecountycommunitycollege,2016
