No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
3,Mike Valerio,2B,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/mikevalerioz72w,mikevalerioz72w,Ocean County,2018-19,div3,oceancountycollege,2019
4,Austin Feigin,SS,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/austinfeigin4hz6,austinfeigin4hz6,Ocean County,2018-19,div3,oceancountycollege,2019
5,Mike O'Halloran,OF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/mikeohalloranyo5x,mikeohalloranyo5x,Ocean County,2018-19,div3,oceancountycollege,2019
6,Marquis Drumright,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/marquisdrumrightguq8,marquisdrumrightguq8,Ocean County,2018-19,div3,oceancountycollege,2019
7,Bart Goble,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/bartgoblev7om,bartgoblev7om,Ocean County,2018-19,div3,oceancountycollege,2019
9,Tito Morales,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/titomoralesr2bw,titomoralesr2bw,Ocean County,2018-19,div3,oceancountycollege,2019
10,Justin Thompson,OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/justinthompson4045,justinthompson4045,Ocean County,2018-19,div3,oceancountycollege,2019
11,Don Zellman,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/donzellman4rx7,donzellman4rx7,Ocean County,2018-19,div3,oceancountycollege,2019
12,Noah DeAlmeida,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/noahdealmeida57hn,noahdealmeida57hn,Ocean County,2018-19,div3,oceancountycollege,2019
14,Brandon Ryan,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/brandonryanl0p2,brandonryanl0p2,Ocean County,2018-19,div3,oceancountycollege,2019
15,Sean Bernardo,SS,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/seanbernardo685h,seanbernardo685h,Ocean County,2018-19,div3,oceancountycollege,2019
16,Tom Paul,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/tompaul78gi,tompaul78gi,Ocean County,2018-19,div3,oceancountycollege,2019
18,Jared Kwicinski,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/jaredkwicinskig8qr,jaredkwicinskig8qr,Ocean County,2018-19,div3,oceancountycollege,2019
19,Justin Lowden,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/justinlowdenvhce,justinlowdenvhce,Ocean County,2018-19,div3,oceancountycollege,2019
20,Kyle Lauria,3B,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/kylelauria3er1,kylelauria3er1,Ocean County,2018-19,div3,oceancountycollege,2019
21,Tom Coraggio,P,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/tomcoraggio9kwe,tomcoraggio9kwe,Ocean County,2018-19,div3,oceancountycollege,2019
23,Eddie Zarzynski,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/eddiezarzynskijd84,eddiezarzynskijd84,Ocean County,2018-19,div3,oceancountycollege,2019
24,Sebi Bellone,C,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/sebibellone8udm,sebibellone8udm,Ocean County,2018-19,div3,oceancountycollege,2019
25,Tom Campo,2B/C,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/tomcampow04p,tomcampow04p,Ocean County,2018-19,div3,oceancountycollege,2019
28,Cole Weingarten,3B,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/coleweingarteniprh,coleweingarteniprh,Ocean County,2018-19,div3,oceancountycollege,2019
30,Dylan Beyer,OF/P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/dylanbeyer62gk,dylanbeyer62gk,Ocean County,2018-19,div3,oceancountycollege,2019
32,Matt Sullivan,OF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/mattsullivanjct5,mattsullivanjct5,Ocean County,2018-19,div3,oceancountycollege,2019
33,Louis Mandile,OF,So,https://www.njcaa.org/sports/bsb/2018-19/div3/players/louismandilewb8a,louismandilewb8a,Ocean County,2018-19,div3,oceancountycollege,2019
36,Jon Carter,P,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/joncarterfu5h,joncarterfu5h,Ocean County,2018-19,div3,oceancountycollege,2019
40,Colin Stacey,SS,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/colinstaceyf2v5,colinstaceyf2v5,Ocean County,2018-19,div3,oceancountycollege,2019
44,Anthony Drumright,IF,Fr,https://www.njcaa.org/sports/bsb/2018-19/div3/players/anthonydrumrightqz1p,anthonydrumrightqz1p,Ocean County,2018-19,div3,oceancountycollege,2019
