No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Preston Gerena,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/prestongerena9b6t,prestongerena9b6t,Suffolk County,2023-24,div3,suffolkcc,2024
2,Lucas Quinlan,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/lucasquinlanbmtn,lucasquinlanbmtn,Suffolk County,2023-24,div3,suffolkcc,2024
5,Jordan Palermo,P,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/jordanpalermoimch,jordanpalermoimch,Suffolk County,2023-24,div3,suffolkcc,2024
7,Fabian Oviedo Finol,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/fabianoviedofinolffni,fabianoviedofinolffni,Suffolk County,2023-24,div3,suffolkcc,2024
8,Joseph Palminteri,C,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/josephpalminterij7wo,josephpalminterij7wo,Suffolk County,2023-24,div3,suffolkcc,2024
9,Dominic LaFroscia,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/dominiclafroscia1kbo,dominiclafroscia1kbo,Suffolk County,2023-24,div3,suffolkcc,2024
10,Joseph Streng,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/josephstreng0gee,josephstreng0gee,Suffolk County,2023-24,div3,suffolkcc,2024
11,William Winter,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/williamwinteri696,williamwinteri696,Suffolk County,2023-24,div3,suffolkcc,2024
12,Emilio Rivera,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/emiliorivera2wd6,emiliorivera2wd6,Suffolk County,2023-24,div3,suffolkcc,2024
13,Jacob Galaz,P,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/jacobgalazdasw,jacobgalazdasw,Suffolk County,2023-24,div3,suffolkcc,2024
14,Ryan Sitler,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/ryansitlerili3,ryansitlerili3,Suffolk County,2023-24,div3,suffolkcc,2024
15,Joseph Lomonaco,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/josephlomonaco6lxq,josephlomonaco6lxq,Suffolk County,2023-24,div3,suffolkcc,2024
16,Dominick Viggiano,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/dominickviggiano8nwi,dominickviggiano8nwi,Suffolk County,2023-24,div3,suffolkcc,2024
17,Jack Turner,P,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/jackturnerfugy,jackturnerfugy,Suffolk County,2023-24,div3,suffolkcc,2024
18,Tyler Lockwood,P,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/tylerlockwoodfqv8,tylerlockwoodfqv8,Suffolk County,2023-24,div3,suffolkcc,2024
19,George Trimigliozzi,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/georgetrimigliozziqt95,georgetrimigliozziqt95,Suffolk County,2023-24,div3,suffolkcc,2024
21,Dioscar Cuello,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/dioscarcuelloyu9q,dioscarcuelloyu9q,Suffolk County,2023-24,div3,suffolkcc,2024
22,Luke Buyes,,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/lukebuyesp50u,lukebuyesp50u,Suffolk County,2023-24,div3,suffolkcc,2024
24,Dylan Gronenthal,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/dylangronenthala2w1,dylangronenthala2w1,Suffolk County,2023-24,div3,suffolkcc,2024
25,Daniel DeBruin,P,SO,https://www.njcaa.org/sports/bsb/2023-24/div3/players/danieldebruinfxns,danieldebruinfxns,Suffolk County,2023-24,div3,suffolkcc,2024
26,Ediberto Tavarez Alvarez,P,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/edibertotavarezalvarez5cne,edibertotavarezalvarez5cne,Suffolk County,2023-24,div3,suffolkcc,2024
27,Michael Gerardi,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/michaelgerardihnac,michaelgerardihnac,Suffolk County,2023-24,div3,suffolkcc,2024
30,Kevin Jeran,,FR,https://www.njcaa.org/sports/bsb/2023-24/div3/players/kevinjerancm4g,kevinjerancm4g,Suffolk County,2023-24,div3,suffolkcc,2024
