No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Joseph Warner,C/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/josephwarnerukdq,josephwarnerukdq,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
2,Austin Lawrence,MIF,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/austinlawrenceul17,austinlawrenceul17,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
3,Kyle Bestle,3B,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/kylebestlesq2g,kylebestlesq2g,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
4,Mike Graves,2B,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/mikegraves6vj2,mikegraves6vj2,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
5,Garrett Klahr,OF/P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/garrettklahrqag2,garrettklahrqag2,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
9,Dylan Pollock,P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/dylanpollocknbrz,dylanpollocknbrz,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
10,Andrew Carneiro,2B,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/andrewcarneiroxkus,andrewcarneiroxkus,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
11,Brandon Cellucci,OF,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/brandoncellucciwubu,brandoncellucciwubu,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
12,Sean McLaughlin,2B/3B,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/seanmclaughlinp0ra,seanmclaughlinp0ra,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
13,Zach Hyland,2B,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/zachhylandu8jy,zachhylandu8jy,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
17,Jake LaFerriere,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/jakelaferriere0qo8,jakelaferriere0qo8,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
18,Sam Belleville,C/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/sambellevillehsb1,sambellevillehsb1,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
20,Dominick Herald,C,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/dominickheraldoi93,dominickheraldoi93,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
21,Danny Coleman,MIF/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/dannycolemanygf0,dannycolemanygf0,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
22,Alex Koshgarian,OF,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/alexkoshgarianmk1v,alexkoshgarianmk1v,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
23,Jonnie Benniefield,OF/P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/jonniebenniefieldhx51,jonniebenniefieldhx51,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
24,Nicolas Teitter,1B/P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/nicolasteitterj5cu,nicolasteitterj5cu,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
25,Brendan Haverty,1B/3B,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/brendanhavertyx79s,brendanhavertyx79s,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
26,Dan Yankowski,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/danyankowskify1i,danyankowskify1i,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
27,Brien Hollowood,P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/brienhollowoodvp8p,brienhollowoodvp8p,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
32,Luuk Visser,OF/3B,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/luukvisserso7n,luukvisserso7n,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
33,Nicholas Zuba,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/nicholaszubalc5k,nicholaszubalc5k,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
34,Jon Montesanti,C,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/jonmontesantiuerk,jonmontesantiuerk,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
36,Clayton Patrick,1B/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/claytonpatrickf9eh,claytonpatrickf9eh,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
38,Jimmy Griffin,1B/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div3/players/jimmygriffinx4l7,jimmygriffinx4l7,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
40,Andrew McCullough,P,So,https://www.njcaa.org//sports/bsb/2016-17/div3/players/andrewmcculloughrt9g,andrewmcculloughrt9g,Hudson Valley,2016-17,div3,hudsonvalleycommunitycollege,2017
