No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Alonzo Ouzts,MI,So,https://www.njcaa.org/sports/bsb/2012-13/div3/players/alonzoouztsueuq,alonzoouztsueuq,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
2,Michael Carolina,OF/P,So,https://www.njcaa.org/sports/bsb/2012-13/div3/players/michaelcarolinahpv0,michaelcarolinahpv0,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
3,Ferdinand Concepcion,MI,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/ferdinandconcepcionxcl1,ferdinandconcepcionxcl1,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
4,Danny Polanco,MI,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/dannypolancozamk,dannypolancozamk,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
5,Abdiel Marcano,,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/abdielmarcanoui7v,abdielmarcanoui7v,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
6,Shahrukh Ali,MI,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/shahrukhaliizfl,shahrukhaliizfl,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
8,Chris Brown,C/P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/chrisbrownqra2,chrisbrownqra2,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
9,Luis Hidalgo,P/2B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/luishidalgoc4jp,luishidalgoc4jp,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
11,Gonzalo Labron,OF/P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/gonzalolabronrxs9,gonzalolabronrxs9,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
13,Albert Taylor,OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/alberttaylorxd89,alberttaylorxd89,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
14,Julian Jones,1B/OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/julianjones9ut4,julianjones9ut4,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
15,Joshua Powell,P/OF,So,https://www.njcaa.org/sports/bsb/2012-13/div3/players/joshuapowella6jy,joshuapowella6jy,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
16,Andrew Byrd,,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/andrewbyrdowdq,andrewbyrdowdq,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
18,Jonathon Powell,P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/jonathonpowellmrl6,jonathonpowellmrl6,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
21,Michael Patterson,P/OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/michaelpattersonsilx,michaelpattersonsilx,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
23,William Lopez,3B/P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/williamlopez2i8a,williamlopez2i8a,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
24,Melvin Johnson,OF,So,https://www.njcaa.org/sports/bsb/2012-13/div3/players/melvinjohnsoni8va,melvinjohnsoni8va,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
27,Tyler Mays,1B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/tylermaysgkm8,tylermaysgkm8,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
29,Bryan Shores,1B/P,Fr,https://www.njcaa.org/sports/bsb/2012-13/div3/players/bryanshoresster,bryanshoresster,Prince George's,2012-13,div3,princegeorgescommunitycollege,2013
