No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Tyler Stevens,P/OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/tylerstevensqfbl,tylerstevensqfbl,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
2,Junior Rios,SS,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/juniorriosn295,juniorriosn295,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
3,Marcos Molina,OF/P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/marcosmolinal9ir,marcosmolinal9ir,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
4,Justin Haros,P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/justinharoszvy5,justinharoszvy5,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
5,Chance Carrigan,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/chancecarriganw5nz,chancecarriganw5nz,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
6,Carlos Reyes Jr.,2B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/carlosreyesjrt0z4,carlosreyesjrt0z4,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
8,Trevor Westmoreland,C,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/trevorwestmorelandk3vb,trevorwestmorelandk3vb,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
9,Juan Rivera,3B/2B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/juanrivera3ylg,juanrivera3ylg,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
10,Dalton Yearwood,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/daltonyearwoodtrco,daltonyearwoodtrco,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
11,Chase Morris,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/chasemorrism3y4,chasemorrism3y4,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
12,Dylan Cure,C/P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/dylancure7hdq,dylancure7hdq,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
13,Juan Salazar,IF,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/juansalazarrfps,juansalazarrfps,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
14,Adam Diehl,C,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/adamdiehl4k1z,adamdiehl4k1z,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
15,Riley Baker,3B/1B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/rileybaker5axg,rileybaker5axg,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
16,Jacob Haggerty,P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/jacobhaggertyf4zi,jacobhaggertyf4zi,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
17,Trent Dickens,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/trentdickensi8pv,trentdickensi8pv,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
18,Colton Wheeler,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/coltonwheelerr4te,coltonwheelerr4te,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
19,Alex Massie,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/alexmassieeoib,alexmassieeoib,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
21,Gio Soler,P/1B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/giosolerg3xs,giosolerg3xs,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
23,Brian Canida,1B/OF,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/briancanida397q,briancanida397q,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
24,Cameron Copeland,P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/cameroncopelandcrql,cameroncopelandcrql,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
25,Patch Healy,1B,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/patchhealy0amz,patchhealy0amz,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
27,Fisher Hennig,P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/fisherhennigy76f,fisherhennigy76f,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
28,Doug Palmer,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/dougpalmertom6,dougpalmertom6,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
29,Adrian Serrata,P,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/adrianserratadd87,adrianserratadd87,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
30,Jeremy Bearden,P,So,https://www.njcaa.org/sports/bsb/2015-16/div3/players/jeremybeardence6l,jeremybeardence6l,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
32,Isaac Geisinger,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/isaacgeisinger8tvo,isaacgeisinger8tvo,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
33,Jake Simpson,C,Fr,https://www.njcaa.org/sports/bsb/2015-16/div3/players/jakesimpsonnhp7,jakesimpsonnhp7,Dallas College - Brookhaven,2015-16,div3,brookhavencollege,2016
