No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Joseph Dittus,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/josephdittusasqf,josephdittusasqf,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
2,Anthony Scarselli,INF,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/anthonyscarselli5h58,anthonyscarselli5h58,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
3,Eric Porter,OF,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/ericporter9wfg,ericporter9wfg,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
5,James Milano,P,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/jamesmilanoycka,jamesmilanoycka,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
7,Derek Collishaw,P/INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/derekcollishawmnfp,derekcollishawmnfp,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
8,Padraic Defino,C/1B,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/padraicdefino5m7h,padraicdefino5m7h,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
9,Nicholas Grant,INF,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/nicholasgrantme82,nicholasgrantme82,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
10,Matthew Fletcher,1B/C,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/matthewfletcherxz4x,matthewfletcherxz4x,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
11,Micah Riddick,OF/INF,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/micahriddickym9p,micahriddickym9p,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
12,Travis Freer,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/travisfreerix2l,travisfreerix2l,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
15,Charles Fina,C/1B,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/charlesfinaawh7,charlesfinaawh7,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
16,Sean DeBrosky,P,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/seandebroskyiplm,seandebroskyiplm,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
18,Max Cruz,P/OF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/maxcruz721p,maxcruz721p,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
24,Christopher Saitch,P/INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/christophersaitchpp1g,christophersaitchpp1g,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
25,Brody Maloney,P/INF,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/brodymaloneyfx99,brodymaloneyfx99,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
33,Grant Chenoweth,P,So,https://www.njcaa.org//sports/bsb/2014-15/div2/players/grantchenowethrpth,grantchenowethrpth,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
34,Christopher Ranalli,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/christopherranallik20t,christopherranallik20t,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
44,William Molloy,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div2/players/williammolloy6oja,williammolloy6oja,Ulster County,2014-15,div2,ulstercountycommunitycollege,2015
