No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Daniel Stern,OF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/danielsterne499,danielsterne499,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
2,KJ Jarrett,OF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/kjjarrettr17u,kjjarrettr17u,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
3,Jaden Jones,OF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/jadenjonesomp1,jadenjonesomp1,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
5,Bradley Zoellner,RHP,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/bradleyzoellnerjr0e,bradleyzoellnerjr0e,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
6,Cam Rees,INF/P,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/camrees7lvi,camrees7lvi,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
7,Jon Alderman,OF,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/jonalderman2cg1,jonalderman2cg1,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
8,Patrick Mason,OF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/patrickmasonsub9,patrickmasonsub9,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
9,Dylan Dilts,C,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/dylandilts5xl7,dylandilts5xl7,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
10,Shelby Wheeler,OF/INF,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/shelbywheelermwpo,shelbywheelermwpo,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
11,Zachary Rees,RHP,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/zacharyreesfpxd,zacharyreesfpxd,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
12,Matt Johnson,INF/P,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/mattjohnsonhjiw,mattjohnsonhjiw,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
13,Noah June,LHP,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/noahjuneccq9,noahjuneccq9,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
14,Jacob Nutter,C,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/jacobnutter5csa,jacobnutter5csa,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
15,EJ Santana,C,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/ejsantanagv75,ejsantanagv75,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
16,Logan Hamer,P/INF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/loganhamer3y4p,loganhamer3y4p,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
18,Tripp Templeton,INF,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/tripptempletonoas0,tripptempletonoas0,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
19,Logan Kirk,RHP,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/logankirk91qh,logankirk91qh,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
22,Lennie Lehner,1B,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/lennielehner7w8i,lennielehner7w8i,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
23,Gavin Umphries,P/INF,Fr.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/gavinumphriesaq6y,gavinumphriesaq6y,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
24,Gage Utz,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div2/players/gageutzt9lv,gageutzt9lv,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
27,Scott Mudd,RHP,So.,https://www.njcaa.org/sports/bsb/2019-20/div2/players/scottmudd3td8,scottmudd3td8,Anne Arundel,2019-20,div2,annearundelcommunitycollege,2020
