No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Raphe Gross,OF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/raphegross944w,raphegross944w,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
2,Gavin Homer,INF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/gavinhomerrfhp,gavinhomerrfhp,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
3,Riley Creamer,INF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/rileycreamersm4o,rileycreamersm4o,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
4,Blake Bales,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/blakebales0t1t,blakebales0t1t,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
6,Derrick Edington,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/derrickedington8a01,derrickedington8a01,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
7,Alex Crump,C,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/alexcrump0xfo,alexcrump0xfo,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
8,AJ Mitchell,INF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/ajmitchellkl52,ajmitchellkl52,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
9,Anthony Carmola,IN,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/anthonycarmolaeme7,anthonycarmolaeme7,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
10,Zach Dehn,OF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/zachdehniw3q,zachdehniw3q,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
11,Zachary Smith,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/zacharysmithz9r4,zacharysmithz9r4,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
12,Hunter Nielsen,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/hunternielsenay1b,hunternielsenay1b,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
13,Conner Myers,LHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/connermyersxdwn,connermyersxdwn,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
14,Brandon Haynes,IF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/brandonhaynesm3du,brandonhaynesm3du,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
15,Andrew Hamilton,UTL,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/andrewhamilton7mp3,andrewhamilton7mp3,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
16,Logan Briggs,OF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/loganbriggsdfkl,loganbriggsdfkl,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
17,Gordon Hayward,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/gordonhaywardd7ms,gordonhaywardd7ms,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
18,Ethan Eldridge,OF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/ethaneldridgekmzk,ethaneldridgekmzk,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
19,Zach Karbowski,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/zachkarbowski7j86,zachkarbowski7j86,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
20,Alex Walton,INF/OF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/alexwalton8eke,alexwalton8eke,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
21,Bennett Norry,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/bennettnorry9esj,bennettnorry9esj,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
22,Mark Scannell,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/markscannellldug,markscannellldug,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
23,Spencer Nelson,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/spencernelsoneioi,spencernelsoneioi,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
24,Korey Knowles,C,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/koreyknowlesmctw,koreyknowlesmctw,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
27,Cameron Pope,LHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/cameronpopeoc0r,cameronpopeoc0r,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
29,Dillon Heath,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/dillonheathujej,dillonheathujej,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
30,Cody Tone,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/codytone5tyy,codytone5tyy,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
36,Max Swan,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/maxswany92u,maxswany92u,Kellogg,2017-18,div2,kelloggcommunitycollege,2018
