No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jerdy Lopez,ss,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jerdylopezzmgd,jerdylopezzmgd,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
2,Angel Miranda,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/angelmirandar3rj,angelmirandar3rj,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
3,Rodiensley Ignecia,RHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/rodiensleyignecia41jo,rodiensleyignecia41jo,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
4,Fabian Hernandez,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/fabianhernandez122f,fabianhernandez122f,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
5,Gio Mendoza,INF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/giomendozasj88,giomendozasj88,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
6,Nadier Cano,c,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/nadiercanop8za,nadiercanop8za,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
7,Mason Lindquist,RHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/masonlindquistbf3y,masonlindquistbf3y,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
8,Derick Garcia,LHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/derickgarcia0243,derickgarcia0243,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
9,Marshall Albertsz,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/marshallalbertsziqm5,marshallalbertsziqm5,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
10,Derek Cerda,CF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/derekcerdagvbz,derekcerdagvbz,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
11,Rey Plasencia,INF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/reyplasenciagisf,reyplasenciagisf,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
13,Carlos Lugo,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/carloslugojdhs,carloslugojdhs,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
15,Jose Vega,C,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/josevegawtj0,josevegawtj0,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
16,Bryce Kahla,RHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/brycekahlat2fa,brycekahlat2fa,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
17,Cesar Franco,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/cesarfrancop4sp,cesarfrancop4sp,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
18,Edriel Cintron,OF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/edrielcintroneyh1,edrielcintroneyh1,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
19,Rodrigo Bravo,INF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/rodrigobravontws,rodrigobravontws,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
20,Julio Felix,OF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/juliofelix9lry,juliofelix9lry,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
21,Jhamil Rivera,RHP/OF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jhamilriveradr1f,jhamilriveradr1f,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
22,Chase Rozell,LHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/chaserozell3nt7,chaserozell3nt7,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
23,Dariel Osoria,INF/RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/darielosoriafgw1,darielosoriafgw1,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
24,Angel Cano,1B/OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/angelcanoikan,angelcanoikan,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
25,Jake Cespedes,OF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jakecespedesgleq,jakecespedesgleq,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
26,Gunnar Mcalester,RHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/gunnarmcalesterrkx3,gunnarmcalesterrkx3,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
27,Santiago Lopez,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/santiagolopezc7t6,santiagolopezc7t6,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
28,Andrw Acosta,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/andrwacostar8t1,andrwacostar8t1,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
29,Jeremy Franco,INF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jeremyfrancogwob,jeremyfrancogwob,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
30,Leon Suriel,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/leonsuriel18i4,leonsuriel18i4,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
31,Daniel Jimenez,INF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/danieljimenezoqp1,danieljimenezoqp1,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
32,Many Martinez,RHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/manymartinez85xe,manymartinez85xe,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
33,Nkosi Didder,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/nkosididder7eky,nkosididder7eky,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
34,Deven Vrolijk,C,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/devenvrolijkdf2s,devenvrolijkdf2s,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
35,Major Biggs,LHP,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/majorbiggs8rkj,majorbiggs8rkj,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
37,Chris Valenzuela,1B,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/chrisvalenzuelaooq7,chrisvalenzuelaooq7,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
94,Brayden Murphy,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/braydenmurphy8ej9,braydenmurphy8ej9,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
95,Jeremy Franco,INF,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jeremyfranco54k5,jeremyfranco54k5,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
96,Jacob Ruiz,C,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jacobruiz6y5e,jacobruiz6y5e,Western Oklahoma State,2023-24,div2,westernoklahomastatecollege,2024
