No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Daquan Wilson,2B,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/daquanwilsonw6gs,daquanwilsonw6gs,Lenoir,2020-21,div2,lenoircommunitycollege,2021
2,Tristan Arenevias,LHP,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tristanarenevias1xoz,tristanarenevias1xoz,Lenoir,2020-21,div2,lenoircommunitycollege,2021
3,Tyler Jenkins,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tylerjenkins5vs8,tylerjenkins5vs8,Lenoir,2020-21,div2,lenoircommunitycollege,2021
4,James Gaskill,C/1B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jamesgaskilllblr,jamesgaskilllblr,Lenoir,2020-21,div2,lenoircommunitycollege,2021
5,Cody Lewis,SS/2B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/codylewis5fir,codylewis5fir,Lenoir,2020-21,div2,lenoircommunitycollege,2021
6,Tanner Gehron,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tannergehron47qa,tannergehron47qa,Lenoir,2020-21,div2,lenoircommunitycollege,2021
7,Cameron Butler,SS,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/cameronbutlermexm,cameronbutlermexm,Lenoir,2020-21,div2,lenoircommunitycollege,2021
8,Jackson Pass,3B/2B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jacksonpasss6ej,jacksonpasss6ej,Lenoir,2020-21,div2,lenoircommunitycollege,2021
9,Tanner Murray,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tannermurrayufe0,tannermurrayufe0,Lenoir,2020-21,div2,lenoircommunitycollege,2021
10,Diamonte Dixon,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/diamontedixonabk8,diamontedixonabk8,Lenoir,2020-21,div2,lenoircommunitycollege,2021
12,Everett Oliver,3B/1B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/everettoliver3ikm,everettoliver3ikm,Lenoir,2020-21,div2,lenoircommunitycollege,2021
13,Dillon Sullivan,3B,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/dillonsullivanrpp8,dillonsullivanrpp8,Lenoir,2020-21,div2,lenoircommunitycollege,2021
14,James Woodson,SS/2B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jameswoodsonxy0v,jameswoodsonxy0v,Lenoir,2020-21,div2,lenoircommunitycollege,2021
15,Jaren Vizcarrondo,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jarenvizcarrondot0ak,jarenvizcarrondot0ak,Lenoir,2020-21,div2,lenoircommunitycollege,2021
16,Jacob Norris,2B/SS,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jacobnorris9jhj,jacobnorris9jhj,Lenoir,2020-21,div2,lenoircommunitycollege,2021
17,Samuel Sproul,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/samuelsproulmahk,samuelsproulmahk,Lenoir,2020-21,div2,lenoircommunitycollege,2021
18,Logan Murphy,C,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/loganmurphyfv1i,loganmurphyfv1i,Lenoir,2020-21,div2,lenoircommunitycollege,2021
19,Matt Raynor,RHP,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/mattraynor0nbh,mattraynor0nbh,Lenoir,2020-21,div2,lenoircommunitycollege,2021
20,Trent King,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/trentking2qae,trentking2qae,Lenoir,2020-21,div2,lenoircommunitycollege,2021
21,Lemuel Vizcarrondo,C,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/lemuelvizcarrondoannb,lemuelvizcarrondoannb,Lenoir,2020-21,div2,lenoircommunitycollege,2021
22,Parker Crews,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/parkercrewsbc4o,parkercrewsbc4o,Lenoir,2020-21,div2,lenoircommunitycollege,2021
23,Aubrey Pollard,LHP/1B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/aubreypollardh3mv,aubreypollardh3mv,Lenoir,2020-21,div2,lenoircommunitycollege,2021
25,Colby Mobley,C/RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/colbymobleybd2j,colbymobleybd2j,Lenoir,2020-21,div2,lenoircommunitycollege,2021
26,Matthew Thompson,3B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/matthewthompsonh9ll,matthewthompsonh9ll,Lenoir,2020-21,div2,lenoircommunitycollege,2021
27,Brandon Bagley,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/brandonbagleyimvi,brandonbagleyimvi,Lenoir,2020-21,div2,lenoircommunitycollege,2021
28,Will Albert,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/willalbertinpc,willalbertinpc,Lenoir,2020-21,div2,lenoircommunitycollege,2021
29,Tyler Edwards,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tyleredwardszr6y,tyleredwardszr6y,Lenoir,2020-21,div2,lenoircommunitycollege,2021
30,Kolby Lanier,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/kolbylanierjqwi,kolbylanierjqwi,Lenoir,2020-21,div2,lenoircommunitycollege,2021
31,Nathan Craig,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/nathancraig8tc8,nathancraig8tc8,Lenoir,2020-21,div2,lenoircommunitycollege,2021
32,Samuel Callaway,RHP/1B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/samuelcallawayvw8y,samuelcallawayvw8y,Lenoir,2020-21,div2,lenoircommunitycollege,2021
33,Rayce Harrelson,OF/RHP,So,https://www.njcaa.org/sports/bsb/2020-21/div2/players/rayceharrelsono16n,rayceharrelsono16n,Lenoir,2020-21,div2,lenoircommunitycollege,2021
34,Tanner Mobley,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/tannermobleyojha,tannermobleyojha,Lenoir,2020-21,div2,lenoircommunitycollege,2021
35,Jackson White,C,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jacksonwhitehos9,jacksonwhitehos9,Lenoir,2020-21,div2,lenoircommunitycollege,2021
36,Maleik Powell,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/maleikpowellwud9,maleikpowellwud9,Lenoir,2020-21,div2,lenoircommunitycollege,2021
37,William Lee,OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/williamleemfvl,williamleemfvl,Lenoir,2020-21,div2,lenoircommunitycollege,2021
38,Nathan Anderson,C,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/nathanandersonzy0u,nathanandersonzy0u,Lenoir,2020-21,div2,lenoircommunitycollege,2021
39,Ryan Sullivan,LHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/ryansullivanw85a,ryansullivanw85a,Lenoir,2020-21,div2,lenoircommunitycollege,2021
40,Colton Rust,RHP/OF,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/coltonrust37iw,coltonrust37iw,Lenoir,2020-21,div2,lenoircommunitycollege,2021
41,Jared Giddens,RHP,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/jaredgiddensjx21,jaredgiddensjx21,Lenoir,2020-21,div2,lenoircommunitycollege,2021
42,Skyler Cross,1B,Fr,https://www.njcaa.org/sports/bsb/2020-21/div2/players/skylercross45s1,skylercross45s1,Lenoir,2020-21,div2,lenoircommunitycollege,2021
