No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Adam Salesky,RHP,FR,https://www.njcaa.org/sports/bsb/2023-24/div2/players/adamsaleskyb9nw,adamsaleskyb9nw,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
2,Mason Koons,OF/MIF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/masonkoonsfovd,masonkoonsfovd,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
3,Braden Reed,MIF/OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/bradenreed7yiz,bradenreed7yiz,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
4,Connor Bozak,MIF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/connorbozak8ebm,connorbozak8ebm,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
5,Silas Moore,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/silasmoorep0eb,silasmoorep0eb,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
6,Skyler Kries,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/skylerkriest9g1,skylerkriest9g1,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
7,Cole Archual,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/colearchualwa1c,colearchualwa1c,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
8,Jon Yakovic,MIF/OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jonyakoviclsg4,jonyakoviclsg4,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
9,Jackson Judy,RHP/MIF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jacksonjudya56z,jacksonjudya56z,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
10,Riley McElwain,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/rileymcelwainm0ye,rileymcelwainm0ye,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
11,Kyle Koehler,OF/1B,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/kylekoehlerux50,kylekoehlerux50,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
12,Dylan Hatfield,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/dylanhatfield4ktd,dylanhatfield4ktd,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
13,Jake Downey,C/UTL,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jakedowneyypg6,jakedowneyypg6,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
13,Ty Pangborn,RHP/1B,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/typangborn40q6,typangborn40q6,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
14,Zack Whetzel,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/zackwhetzelxgpl,zackwhetzelxgpl,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
15,Brendan Hazuda,C,FR,https://www.njcaa.org/sports/bsb/2023-24/div2/players/brendanhazudabzcp,brendanhazudabzcp,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
16,Zach Barber,RHP,FR,https://www.njcaa.org/sports/bsb/2023-24/div2/players/zachbarbera241,zachbarbera241,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
16,Carter Blakeman,UTL,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/carterblakemangr8c,carterblakemangr8c,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
17,Adrian Harrison,,FR,https://www.njcaa.org/sports/bsb/2023-24/div2/players/adrianharrisonmuk5,adrianharrisonmuk5,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
18,Carter Gast,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/cartergastm2i1,cartergastm2i1,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
19,Zac Tizzano,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/zactizzanozdua,zactizzanozdua,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
20,Ricardo Medrano,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/ricardomedrano2gsw,ricardomedrano2gsw,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
21,John Nhem,LHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/johnnhemn1fo,johnnhemn1fo,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
22,Nadir Ibrahim,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/nadiribrahim1uwm,nadiribrahim1uwm,Cuyahoga,2023-24,div2,cuyahogacommunitycollege,2024
