No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Bradley McBride,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/bradleymcbrideyrht,bradleymcbrideyrht,Hesston,2017-18,div2,hesstoncollege,2018
2,Logan Dryden,2B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/logandrydensf5h,logandrydensf5h,Hesston,2017-18,div2,hesstoncollege,2018
3,Kyler Rinehart,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/kylerrinehartgs1p,kylerrinehartgs1p,Hesston,2017-18,div2,hesstoncollege,2018
4,Dylan Schoknecht,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/dylanschoknechtthf1,dylanschoknechtthf1,Hesston,2017-18,div2,hesstoncollege,2018
5,Nariki Fujimura,3B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/narikifujimurazwdc,narikifujimurazwdc,Hesston,2017-18,div2,hesstoncollege,2018
6,Cooper Morgan,OF,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/coopermorgano6x2,coopermorgano6x2,Hesston,2017-18,div2,hesstoncollege,2018
7,Kantaro Sekiya,LHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/kantarosekiyac6uk,kantarosekiyac6uk,Hesston,2017-18,div2,hesstoncollege,2018
8,Preston Judd,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/prestonjuddidgt,prestonjuddidgt,Hesston,2017-18,div2,hesstoncollege,2018
9,David Berzins,SS,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/davidberzinst60l,davidberzinst60l,Hesston,2017-18,div2,hesstoncollege,2018
10,Jeremy Deckinger,C,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/jeremydeckingerk27r,jeremydeckingerk27r,Hesston,2017-18,div2,hesstoncollege,2018
11,KT Gearlds,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/ktgearlds6zkz,ktgearlds6zkz,Hesston,2017-18,div2,hesstoncollege,2018
12,David Ryan,LHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/davidryan8xef,davidryan8xef,Hesston,2017-18,div2,hesstoncollege,2018
14,Zach Duncan,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/zachduncan48cu,zachduncan48cu,Hesston,2017-18,div2,hesstoncollege,2018
15,Jacob Harris,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/jacobharrisvllb,jacobharrisvllb,Hesston,2017-18,div2,hesstoncollege,2018
16,Omar Aguilar,C,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/omaraguilar1c1u,omaraguilar1c1u,Hesston,2017-18,div2,hesstoncollege,2018
17,Nick Platten,SS,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/nickplattenaf02,nickplattenaf02,Hesston,2017-18,div2,hesstoncollege,2018
19,Malachi Swartz,2B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/malachiswartzvoj1,malachiswartzvoj1,Hesston,2017-18,div2,hesstoncollege,2018
20,Carlos Rodriguez,LHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/carlosrodriguezxaus,carlosrodriguezxaus,Hesston,2017-18,div2,hesstoncollege,2018
21,Jonathan Law,RHP/3B,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/jonathanlaw9zjj,jonathanlaw9zjj,Hesston,2017-18,div2,hesstoncollege,2018
22,Andrew Huckaby,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/andrewhuckabyqfow,andrewhuckabyqfow,Hesston,2017-18,div2,hesstoncollege,2018
24,Ryan Morrissey,C,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/ryanmorrisseyae7m,ryanmorrisseyae7m,Hesston,2017-18,div2,hesstoncollege,2018
26,Drake Dale,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/drakedale7297,drakedale7297,Hesston,2017-18,div2,hesstoncollege,2018
27,Joshua Stivers,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/joshuastiversu300,joshuastiversu300,Hesston,2017-18,div2,hesstoncollege,2018
28,Alec Byrne,OF,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/alecbyrnede7p,alecbyrnede7p,Hesston,2017-18,div2,hesstoncollege,2018
29,Harry Park,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/harryparkmz76,harryparkmz76,Hesston,2017-18,div2,hesstoncollege,2018
36,Matt Hickerson,RHP,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/matthickerson7sa1,matthickerson7sa1,Hesston,2017-18,div2,hesstoncollege,2018
40,Joesph Perez,3B/RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/joesphperez86ym,joesphperez86ym,Hesston,2017-18,div2,hesstoncollege,2018
42,Hunter Rhineberger,RHP,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/hunterrhinebergerl79u,hunterrhinebergerl79u,Hesston,2017-18,div2,hesstoncollege,2018
43,Joel Ogletree,1B,So,https://www.njcaa.org//sports/bsb/2017-18/div2/players/joelogletreetbri,joelogletreetbri,Hesston,2017-18,div2,hesstoncollege,2018
44,Kalen Haynes,LHP/1B,Fr,https://www.njcaa.org//sports/bsb/2017-18/div2/players/kalenhaynesdx6o,kalenhaynesdx6o,Hesston,2017-18,div2,hesstoncollege,2018
