No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Jacob Dalton,INF/P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/jacobdalton6cho,jacobdalton6cho,Phoenix,2016-17,div2,phoenixcollege,2017
3,Jared Nelson,C,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/jarednelson0uxc,jarednelson0uxc,Phoenix,2016-17,div2,phoenixcollege,2017
4,Nick Guaragna,INF,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/nickguaragnabq44,nickguaragnabq44,Phoenix,2016-17,div2,phoenixcollege,2017
5,Casey Dunlap,INF,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/caseydunlapwdiw,caseydunlapwdiw,Phoenix,2016-17,div2,phoenixcollege,2017
6,C.J. Santoyo,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/cjsantoyobhjk,cjsantoyobhjk,Phoenix,2016-17,div2,phoenixcollege,2017
7,Alec Olsen,INF,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/alecolsengiqj,alecolsengiqj,Phoenix,2016-17,div2,phoenixcollege,2017
8,Oscar Gonzalez,P/OF,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/oscargonzalez9ggy,oscargonzalez9ggy,Phoenix,2016-17,div2,phoenixcollege,2017
9,Sam Romero,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/samromero3ke9,samromero3ke9,Phoenix,2016-17,div2,phoenixcollege,2017
10,Bryce Johnson,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/brycejohnsongahg,brycejohnsongahg,Phoenix,2016-17,div2,phoenixcollege,2017
11,Miguel Rodriguez,OF,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/miguelrodriguez3mwn,miguelrodriguez3mwn,Phoenix,2016-17,div2,phoenixcollege,2017
12,Cody Cullen,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/codycullenj2xg,codycullenj2xg,Phoenix,2016-17,div2,phoenixcollege,2017
13,Joe Velarde,1B,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/joevelardexcjy,joevelardexcjy,Phoenix,2016-17,div2,phoenixcollege,2017
15,Max Johnson,OF,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/maxjohnsonubny,maxjohnsonubny,Phoenix,2016-17,div2,phoenixcollege,2017
16,Austin Brown,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/austinbrown99p0,austinbrown99p0,Phoenix,2016-17,div2,phoenixcollege,2017
17,Abel Avitia,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/abelavitianzro,abelavitianzro,Phoenix,2016-17,div2,phoenixcollege,2017
20,Ben Aklinski,OF/P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/benaklinskipaaa,benaklinskipaaa,Phoenix,2016-17,div2,phoenixcollege,2017
21,Tyler Phillips,C/1B,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/tylerphillipsdg4t,tylerphillipsdg4t,Phoenix,2016-17,div2,phoenixcollege,2017
23,Paul Acevedo,UTL,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/paulacevedo6q3c,paulacevedo6q3c,Phoenix,2016-17,div2,phoenixcollege,2017
24,Anthony Williams,INF,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/anthonywilliamsjcvs,anthonywilliamsjcvs,Phoenix,2016-17,div2,phoenixcollege,2017
25,Shane Cavallo,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/shanecavallodcyu,shanecavallodcyu,Phoenix,2016-17,div2,phoenixcollege,2017
26,Christian Stone,INF,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/christianstonet48y,christianstonet48y,Phoenix,2016-17,div2,phoenixcollege,2017
27,Livan Cordova,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/livancordovayfgj,livancordovayfgj,Phoenix,2016-17,div2,phoenixcollege,2017
28,Matt Lundh,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/mattlundh64pl,mattlundh64pl,Phoenix,2016-17,div2,phoenixcollege,2017
29,Chris Douglas,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/chrisdouglaswnzh,chrisdouglaswnzh,Phoenix,2016-17,div2,phoenixcollege,2017
31,Adrian Zubia,OF,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/adrianzubia8ibw,adrianzubia8ibw,Phoenix,2016-17,div2,phoenixcollege,2017
32,Justin Revels,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/justinrevelsibmz,justinrevelsibmz,Phoenix,2016-17,div2,phoenixcollege,2017
34,Grant Smith,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/grantsmith5y1x,grantsmith5y1x,Phoenix,2016-17,div2,phoenixcollege,2017
35,Keenan Kline,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/keenankline3pnj,keenankline3pnj,Phoenix,2016-17,div2,phoenixcollege,2017
37,Donovan McMullen,C,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/donovanmcmullen4fzc,donovanmcmullen4fzc,Phoenix,2016-17,div2,phoenixcollege,2017
39,Cale Carriker,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/calecarriker7mkg,calecarriker7mkg,Phoenix,2016-17,div2,phoenixcollege,2017
40,Alfredo Villa,P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/alfredovillakwdt,alfredovillakwdt,Phoenix,2016-17,div2,phoenixcollege,2017
42,Tony Hernandez-Eto,INF/P,Fr,https://www.njcaa.org//sports/bsb/2016-17/div2/players/tonyhernandezetoih1y,tonyhernandezetoih1y,Phoenix,2016-17,div2,phoenixcollege,2017
44,Nick Barela,P,So,https://www.njcaa.org//sports/bsb/2016-17/div2/players/nickbarela6y58,nickbarela6y58,Phoenix,2016-17,div2,phoenixcollege,2017
