No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Brad Moore,LHP,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/bradmoore4qpx,bradmoore4qpx,McHenry County,2012-13,div2,mchenrycountycollege,2013
3,Tyler Tennant,LHP,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/tylertennantnidx,tylertennantnidx,McHenry County,2012-13,div2,mchenrycountycollege,2013
5,Cory Ott,INF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/coryott7lpl,coryott7lpl,McHenry County,2012-13,div2,mchenrycountycollege,2013
6,Tyler Davila,INF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/tylerdavilamfxr,tylerdavilamfxr,McHenry County,2012-13,div2,mchenrycountycollege,2013
7,Tyler Kwiatkowski,C,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/tylerkwiatkowskina6r,tylerkwiatkowskina6r,McHenry County,2012-13,div2,mchenrycountycollege,2013
10,Ryan Ulmer,OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/ryanulmera6v1,ryanulmera6v1,McHenry County,2012-13,div2,mchenrycountycollege,2013
12,Dom Winiecki,C/OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/domwiniecki9s6j,domwiniecki9s6j,McHenry County,2012-13,div2,mchenrycountycollege,2013
13,Justin Gundlach,RHP,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/justingundlachs8so,justingundlachs8so,McHenry County,2012-13,div2,mchenrycountycollege,2013
14,Lincoln Herendeen,RHP/UTIL,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/lincolnherendeen57k2,lincolnherendeen57k2,McHenry County,2012-13,div2,mchenrycountycollege,2013
15,Nick Richter,INF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/nickrichterzrgq,nickrichterzrgq,McHenry County,2012-13,div2,mchenrycountycollege,2013
16,Nick Kostalek,RHP,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/nickkostalek9hfo,nickkostalek9hfo,McHenry County,2012-13,div2,mchenrycountycollege,2013
