No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Logan Comphel,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/logancomphelnlp1,logancomphelnlp1,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
2,Evan McFarland,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/evanmcfarlandxfyz,evanmcfarlandxfyz,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
3,Brice Longanecker,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/bricelonganecker5n1q,bricelonganecker5n1q,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
4,Jed Brockbrader,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/jedbrockbraderk9v5,jedbrockbraderk9v5,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
5,Gavin Hall,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/gavinhallb67v,gavinhallb67v,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
6,Gary Sheffield,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/garysheffieldsn6x,garysheffieldsn6x,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
7,Ernie Santa Cruz,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/erniesantacruzhoxz,erniesantacruzhoxz,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
8,Dante Grissom,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/dantegrissomqfre,dantegrissomqfre,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
9,Ryan Cooper,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/ryancooperrx0u,ryancooperrx0u,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
10,Luke Christianson,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/lukechristiansonlhnh,lukechristiansonlhnh,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
11,Torgen Soderlund,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/torgensoderlundkrj9,torgensoderlundkrj9,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
12,Tyler Clancy,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/tylerclancygofh,tylerclancygofh,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
13,Billy Clemens,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/billyclemensyu9i,billyclemensyu9i,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
14,Casey Thomas,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/caseythomasaumx,caseythomasaumx,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
15,Zach Rehmer,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/zachrehmerlqto,zachrehmerlqto,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
16,Ryan Tomita,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/ryantomitaxlit,ryantomitaxlit,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
18,Rick Riley,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/rickrileyt7e3,rickrileyt7e3,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
19,Keaton Boysen,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/keatonboysentw25,keatonboysentw25,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
20,Freddie Jimenez,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/freddiejimenezm10h,freddiejimenezm10h,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
21,Cayman Captain,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/caymancaptainrsvh,caymancaptainrsvh,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
22,Brett Clark,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/brettclark74h7,brettclark74h7,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
23,Randy Dalrymple,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/randydalrympletv05,randydalrympletv05,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
24,Billy Clapperton,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/billyclappertonkehr,billyclappertonkehr,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
25,Xavier Trujillo,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/xaviertrujillo13k8,xaviertrujillo13k8,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
27,Kyle Rowe,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/kylerowej1c2,kylerowej1c2,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
28,Ryan Riley,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/ryanriley21b6,ryanriley21b6,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
29,Tommy Harding,,Fr,https://www.njcaa.org//sports/bsb/2013-14/div2/players/tommyharding26d6,tommyharding26d6,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
34,Nolan Whittlesey,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/nolanwhittlesey368z,nolanwhittlesey368z,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
40,Patrick O'Reilly,,So,https://www.njcaa.org//sports/bsb/2013-14/div2/players/patrickoreillyhn9x,patrickoreillyhn9x,GateWay (AZ),2013-14,div2,gatewaycommunitycollegeaz,2014
