No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Carter Carlson,,Fr,https://www.njcaa.org/sports/bsb/2023-24/div2/players/cartercarlsonoz22,cartercarlsonoz22,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
2,Jun Moeller,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/junmoellerjp2c,junmoellerjp2c,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
3,Ben Keske,OF,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/benkeske9vwd,benkeske9vwd,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
4,Luke Hansen,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/lukehansen7zyu,lukehansen7zyu,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
5,Chase Flaskey,OF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/chaseflaskeyuals,chaseflaskeyuals,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
6,Bryson Mohs,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/brysonmohs8gec,brysonmohs8gec,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
7,Gavin Odman,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/gavinodmano010,gavinodmano010,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
8,Colin Gibson,MIF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/colingibsonrtd9,colingibsonrtd9,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
9,George Anderson,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/georgeandersonkent,georgeandersonkent,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
11,Jake Gruebele,IF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jakegruebelebk47,jakegruebelebk47,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
12,Peyton Randall,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/peytonrandallsg80,peytonrandallsg80,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
13,Evan Soeffker,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/evansoeffkerhkfh,evansoeffkerhkfh,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
14,Zach Gwost,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/zachgwostrn8p,zachgwostrn8p,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
15,Tyler Motley,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/tylermotleysz0b,tylermotleysz0b,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
16,Ethan Hansen,INF/RHP,RSo.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/ethanhansenfj2o,ethanhansenfj2o,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
17,Kale Hopke,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/kalehopke8woa,kalehopke8woa,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
18,Cole Clausen,IF,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/coleclausenmioe,coleclausenmioe,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
19,Liam Martin,,RFr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/liammartin7l8r,liammartin7l8r,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
20,Nate Heymann,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/nateheymann1rrk,nateheymann1rrk,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
21,Justin Johnson,C,RSo.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/justinjohnson87d0,justinjohnson87d0,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
22,Brady Schafer,1B,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/bradyschaferz2yi,bradyschaferz2yi,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
26,Ian George,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/iangeorgecwjq,iangeorgecwjq,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
27,Jordan Hull,OF,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jordanhullhfyl,jordanhullhfyl,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
28,Jake Brandenburg,C,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jakebrandenburg7y3c,jakebrandenburg7y3c,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
29,Damian Perryman,UTL/RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/damianperryman61qr,damianperryman61qr,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
30,Joe Ernster,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/joeernsterawoi,joeernsterawoi,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
31,LJ Manning,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/ljmanningxm8u,ljmanningxm8u,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
32,Lance Behrens,RHP,So,https://www.njcaa.org/sports/bsb/2023-24/div2/players/lancebehrensaeug,lancebehrensaeug,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
33,Cooper Sanders,LHP,RFr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/coopersandersfizs,coopersandersfizs,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
35,Reese Tripp,OF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/reesetrippizut,reesetrippizut,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
36,Matthew Hornstein,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/matthewhornstein1gqx,matthewhornstein1gqx,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
37,Brady Graupmann,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/bradygraupmanne8yh,bradygraupmanne8yh,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
38,Lake Hagen,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/lakehagen7d7u,lakehagen7d7u,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
39,Reece Cox,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/reececoxq4bx,reececoxq4bx,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
40,Noah Durand,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/noahdurandcnk0,noahdurandcnk0,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
41,Taylor Morrissette,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/taylormorrissettehrin,taylormorrissettehrin,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
43,Jack Berry,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jackberryoftd,jackberryoftd,Dakota County Tech,2023-24,div2,dakotacountytechnicalcollege,2024
