No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jacob Weigman,OF/P,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jacobweigmanq0y6,jacobweigmanq0y6,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
2,Quinn Baier,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/quinnbaierthmm,quinnbaierthmm,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
3,Thomas Hunt,,RS So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/thomashuntwb0w,thomashuntwb0w,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
4,Connor Kalinowski,,RS Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/connorkalinowskiry8v,connorkalinowskiry8v,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
5,Wendell Waukau Jr.,,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/wendellwaukaujrzcei,wendellwaukaujrzcei,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
6,Kale Twombly,OF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/kaletwomblya6un,kaletwomblya6un,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
7,Ashton Kampa,IF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/ashtonkampab05t,ashtonkampab05t,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
8,Brayden Pleau,IF/OF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/braydenpleauhvqp,braydenpleauhvqp,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
9,Zach Rechner,RHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/zachrechnere6kt,zachrechnere6kt,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
10,Deacan Koback,C,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/deacankobackafxl,deacankobackafxl,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
11,Ryan Weed,,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/ryanweedxhxz,ryanweedxhxz,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
12,Jordan Pope,LHP,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jordanpope2bfe,jordanpope2bfe,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
13,Jaycen Bardega,RHP,So.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/jaycenbardegajfvn,jaycenbardegajfvn,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
14,Austin Sigrist,LHP,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/austinsigrist5xl3,austinsigrist5xl3,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
15,Anthony Sacchetti,IF,Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/anthonysacchettiobkd,anthonysacchettiobkd,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
16,Luis Serrano,IF,RS Fr.,https://www.njcaa.org/sports/bsb/2023-24/div2/players/luisserranotayg,luisserranotayg,Bryant & Stratton College (WI),2023-24,div2,bryantstrattoncollegewi,2024
