No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Chris Bedwell,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/chrisbedwell4qu7,chrisbedwell4qu7,Salem,2012-13,div2,salemcommunitycollege,2013
3,Matt Dougan,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/mattdougangkc6,mattdougangkc6,Salem,2012-13,div2,salemcommunitycollege,2013
5,Josh Hackett,OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/joshhackett8ws7,joshhackett8ws7,Salem,2012-13,div2,salemcommunitycollege,2013
6,Trevor Gray,C,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/trevorgraynmy2,trevorgraynmy2,Salem,2012-13,div2,salemcommunitycollege,2013
7,Adam Napoleon,C-OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/adamnapoleon8u14,adamnapoleon8u14,Salem,2012-13,div2,salemcommunitycollege,2013
9,Ralph Peterson,P-OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/ralphpeterson6hmn,ralphpeterson6hmn,Salem,2012-13,div2,salemcommunitycollege,2013
10,Billy White,P-INF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/billywhitehsi4,billywhitehsi4,Salem,2012-13,div2,salemcommunitycollege,2013
11,CJ Wittmann,2B,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/cjwittmann713h,cjwittmann713h,Salem,2012-13,div2,salemcommunitycollege,2013
13,Vinny Fioravanti,3B-1B,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/vinnyfioravantiwx58,vinnyfioravantiwx58,Salem,2012-13,div2,salemcommunitycollege,2013
15,Dylan Rush,P-SS,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/dylanrushkcbd,dylanrushkcbd,Salem,2012-13,div2,salemcommunitycollege,2013
17,Nick Gorman,OF,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/nickgormandcf7,nickgormandcf7,Salem,2012-13,div2,salemcommunitycollege,2013
20,Nick Dipietropolo,P-1B,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/nickdipietropolow13s,nickdipietropolow13s,Salem,2012-13,div2,salemcommunitycollege,2013
22,KT Thomas,P-INF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/ktthomasx0ka,ktthomasx0ka,Salem,2012-13,div2,salemcommunitycollege,2013
24,Zach Gemberling,OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/zachgemberlingw1qo,zachgemberlingw1qo,Salem,2012-13,div2,salemcommunitycollege,2013
25,Todd Burger,3B-C,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/toddburgerimgt,toddburgerimgt,Salem,2012-13,div2,salemcommunitycollege,2013
26,Dan McAteer,OF,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/danmcateerdu5d,danmcateerdu5d,Salem,2012-13,div2,salemcommunitycollege,2013
28,Mike Bowerson,P,Fr,https://www.njcaa.org//sports/bsb/2012-13/div2/players/mikebowersonavo7,mikebowersonavo7,Salem,2012-13,div2,salemcommunitycollege,2013
30,Mike Dennery,P,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/mikedennery6ami,mikedennery6ami,Salem,2012-13,div2,salemcommunitycollege,2013
33,Nick Tarabicos,1B,So,https://www.njcaa.org//sports/bsb/2012-13/div2/players/nicktarabicos5gge,nicktarabicos5gge,Salem,2012-13,div2,salemcommunitycollege,2013
