No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jonny Vanegas,MIF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/jonnyvanegasrwth,jonnyvanegasrwth,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
2,Jackson Warfield,OF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/jacksonwarfield8x06,jacksonwarfield8x06,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
3,Peyton Davis,OF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/peytondavis1mhp,peytondavis1mhp,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
4,Ick Cirino,MIF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/ickcirino11g0,ickcirino11g0,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
5,Cameron Verrier,MIF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/cameronverrierc6ht,cameronverrierc6ht,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
6,David Salcedo,OF,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/davidsalcedo9mrz,davidsalcedo9mrz,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
7,Andrew Juez,MIF/RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/andrewjuezlwzt,andrewjuezlwzt,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
8,Kai Hansen,IF,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/kaihansen2lhm,kaihansen2lhm,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
9,Vincent Merlo,C,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/vincentmerloffwi,vincentmerloffwi,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
10,Sawyer Smith,RHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/sawyersmithxrsv,sawyersmithxrsv,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
11,Gabe Hall,RHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/gabehallk640,gabehallk640,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
12,Seth Bullock,RHP,Fr,https://www.njcaa.org/sports/bsb/2022-23/div2/players/sethbullockbgvv,sethbullockbgvv,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
13,Mitchell Seymour,RHP,So,https://www.njcaa.org/sports/bsb/2022-23/div2/players/mitchellseymouruk5l,mitchellseymouruk5l,Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
