No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Kyle Gerdts,OF/3B,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/kylegerdtsrig0,kylegerdtsrig0,CCBC Essex,2015-16,div2,ccbcessex,2016
2,Jason Nunez,RHP/UTL,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/jasonnunezryjj,jasonnunezryjj,CCBC Essex,2015-16,div2,ccbcessex,2016
3,Cecilio Santos,C,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/ceciliosantos4ikq,ceciliosantos4ikq,CCBC Essex,2015-16,div2,ccbcessex,2016
5,Peter DeNardi,C,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/peterdenardiwfv4,peterdenardiwfv4,CCBC Essex,2015-16,div2,ccbcessex,2016
6,Andrew Schutt,OF/3B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/andrewschutteb0r,andrewschutteb0r,CCBC Essex,2015-16,div2,ccbcessex,2016
7,Ben Murray,SS,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/benmurrayl9hr,benmurrayl9hr,CCBC Essex,2015-16,div2,ccbcessex,2016
8,Hunter Weaver,2B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/hunterweaverpuu3,hunterweaverpuu3,CCBC Essex,2015-16,div2,ccbcessex,2016
10,Michael Fisher,RHP/DH,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/michaelfisherb5tv,michaelfisherb5tv,CCBC Essex,2015-16,div2,ccbcessex,2016
11,Brandon Wiltshire,3B,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/brandonwiltshiregmhj,brandonwiltshiregmhj,CCBC Essex,2015-16,div2,ccbcessex,2016
12,Corey Lewis,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/coreylewiskbx8,coreylewiskbx8,CCBC Essex,2015-16,div2,ccbcessex,2016
13,Rocco Iervasi,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/roccoiervasiyvrh,roccoiervasiyvrh,CCBC Essex,2015-16,div2,ccbcessex,2016
14,Tom Harper,2B/RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/tomharpersqt0,tomharpersqt0,CCBC Essex,2015-16,div2,ccbcessex,2016
15,Devin Conroy,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/devinconroyvhad,devinconroyvhad,CCBC Essex,2015-16,div2,ccbcessex,2016
16,Anthony DiAmario,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/anthonydiamariodnwl,anthonydiamariodnwl,CCBC Essex,2015-16,div2,ccbcessex,2016
18,Logan Miller,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/loganmillere41i,loganmillere41i,CCBC Essex,2015-16,div2,ccbcessex,2016
19,Nick Grimaldi,1B,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/nickgrimaldi8es4,nickgrimaldi8es4,CCBC Essex,2015-16,div2,ccbcessex,2016
20,Mitch Fyffe,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/mitchfyffeyjy0,mitchfyffeyjy0,CCBC Essex,2015-16,div2,ccbcessex,2016
21,Robert Mendez,C/1B,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/robertmendezo3fr,robertmendezo3fr,CCBC Essex,2015-16,div2,ccbcessex,2016
23,JD Bruck,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/jdbruck4z6u,jdbruck4z6u,CCBC Essex,2015-16,div2,ccbcessex,2016
29,Michael McCray,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div2/players/michaelmccrayjm8r,michaelmccrayjm8r,CCBC Essex,2015-16,div2,ccbcessex,2016
34,Troy Howe,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div2/players/troyhowevpxi,troyhowevpxi,CCBC Essex,2015-16,div2,ccbcessex,2016
