No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Alec Worden,OF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/alecworden9a6r,alecworden9a6r,Angelina,2021-22,div1,angelinacollege,2022
2,Jeffry Mercado,IF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jeffrymercadoynri,jeffrymercadoynri,Angelina,2021-22,div1,angelinacollege,2022
3,Mason Swidersky,IF,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/masonswiderskys47m,masonswiderskys47m,Angelina,2021-22,div1,angelinacollege,2022
4,Jalen Freeman,OF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jalenfreemanve8v,jalenfreemanve8v,Angelina,2021-22,div1,angelinacollege,2022
5,Landon Roque,IF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/landonroqueex7o,landonroqueex7o,Angelina,2021-22,div1,angelinacollege,2022
6,Conner Gilchrest,RHP,SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/connergilchresth9ck,connergilchresth9ck,Angelina,2021-22,div1,angelinacollege,2022
7,MaCrae Kendrick,IF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/macraekendrickybu3,macraekendrickybu3,Angelina,2021-22,div1,angelinacollege,2022
8,Slade Foreman,OF,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/sladeforemanzhvh,sladeforemanzhvh,Angelina,2021-22,div1,angelinacollege,2022
9,Travis Phelps,RHP,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/travisphelpsip4f,travisphelpsip4f,Angelina,2021-22,div1,angelinacollege,2022
10,Ben Penn,C,SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/benpenns0mq,benpenns0mq,Angelina,2021-22,div1,angelinacollege,2022
12,Jonathan Dewberry,OF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jonathandewberryn2sy,jonathandewberryn2sy,Angelina,2021-22,div1,angelinacollege,2022
13,Jared Barta,RHP,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jaredbartac0hy,jaredbartac0hy,Angelina,2021-22,div1,angelinacollege,2022
14,Landon Herrmann,RHP,SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/landonherrmannnm6d,landonherrmannnm6d,Angelina,2021-22,div1,angelinacollege,2022
15,Luke Haas,C,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/lukehaasgiyf,lukehaasgiyf,Angelina,2021-22,div1,angelinacollege,2022
16,"Mario Mendoza, Jr.",IF,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/mariomendozajryf2f,mariomendozajryf2f,Angelina,2021-22,div1,angelinacollege,2022
17,Dylan Bourgeois,OF,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/dylanbourgeoisqhrl,dylanbourgeoisqhrl,Angelina,2021-22,div1,angelinacollege,2022
18,Cy Murphy,RHP,SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/cymurphyyre7,cymurphyyre7,Angelina,2021-22,div1,angelinacollege,2022
19,Peyton Fosher,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/peytonfosherkz5t,peytonfosherkz5t,Angelina,2021-22,div1,angelinacollege,2022
20,Heladio Moreno,OF,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/heladiomoreno5xjr,heladiomoreno5xjr,Angelina,2021-22,div1,angelinacollege,2022
21,Tyeler Reed,C,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tyelerreed7cmv,tyelerreed7cmv,Angelina,2021-22,div1,angelinacollege,2022
22,James Grantland,LHP,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jamesgrantlandjsmc,jamesgrantlandjsmc,Angelina,2021-22,div1,angelinacollege,2022
24,Conner Kestler,,SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/connerkestlerp45e,connerkestlerp45e,Angelina,2021-22,div1,angelinacollege,2022
25,"Coby Schoettlin, Jr.",C,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/cobyschoettlinjrss04,cobyschoettlinjrss04,Angelina,2021-22,div1,angelinacollege,2022
26,Tyler McCuistion,,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tylermccuistion2j1f,tylermccuistion2j1f,Angelina,2021-22,div1,angelinacollege,2022
27,Parker Mason,1B,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/parkermasoni2xe,parkermasoni2xe,Angelina,2021-22,div1,angelinacollege,2022
28,Kaden Reep,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/kadenreephy44,kadenreephy44,Angelina,2021-22,div1,angelinacollege,2022
29,Klay Sylvester,IF,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/klaysylvestercgqy,klaysylvestercgqy,Angelina,2021-22,div1,angelinacollege,2022
30,Tyler Ward,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tylerward9b3h,tylerward9b3h,Angelina,2021-22,div1,angelinacollege,2022
31,Matthew Tippiie,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/matthewtippiiey8av,matthewtippiiey8av,Angelina,2021-22,div1,angelinacollege,2022
32,Jordan Belin,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jordanbelinqx05,jordanbelinqx05,Angelina,2021-22,div1,angelinacollege,2022
33,Elian Balmaceda,LHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/elianbalmaceda0t6q,elianbalmaceda0t6q,Angelina,2021-22,div1,angelinacollege,2022
34,Cole Alexander,,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/colealexanderuusq,colealexanderuusq,Angelina,2021-22,div1,angelinacollege,2022
35,Jaxon Hansen,,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/jaxonhanseng82w,jaxonhanseng82w,Angelina,2021-22,div1,angelinacollege,2022
36,Seth Schneider,RHP,FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/sethschneider3rw4,sethschneider3rw4,Angelina,2021-22,div1,angelinacollege,2022
44,Bradley Wilcott,RHP,C/SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/bradleywilcottgvff,bradleywilcottgvff,Angelina,2021-22,div1,angelinacollege,2022
