No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,CAMDEN DIAMOND,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/camdendiamondx51d,camdendiamondx51d,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
2,ANDREW FLOYD,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/andrewfloydb1o1,andrewfloydb1o1,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
3,BREYDON DIVINE,MIF,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/breydondivineibjj,breydondivineibjj,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
4,MATTHEW HOLCOMB,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/matthewholcombjq33,matthewholcombjq33,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
6,BRAYDEN COLLETT,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/braydencollettso5o,braydencollettso5o,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
7,TANNER TAYLOR,MIF/RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/tannertayloricel,tannertayloricel,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
8,ANDREW WALTON,1B/C,RFR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/andrewwaltonrvbr,andrewwaltonrvbr,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
9,DYLAN CAMPBELL,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/dylancampbelliipi,dylancampbelliipi,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
10,LANDON BAEDER,OF,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/landonbaeder0zk2,landonbaeder0zk2,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
11,ACE WILLIAMSON,OF,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/acewilliamsongc3o,acewilliamsongc3o,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
12,CANNON MILLER,C,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/cannonmiller70n9,cannonmiller70n9,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
14,ASHTON SMITH,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/ashtonsmith1wr9,ashtonsmith1wr9,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
15,JADEN ANDERSON,OF,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/jadenandersonx6to,jadenandersonx6to,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
17,BRYCE ALEWINE,RHP/1B,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/brycealewinexm7g,brycealewinexm7g,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
19,MITCHELL GRIGSBY,RHP,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/mitchellgrigsbytc5c,mitchellgrigsbytc5c,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
20,NOAH JONES,MIF,RFR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/noahjonesowhe,noahjonesowhe,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
21,REM MAXWELL,RHP,SO,https://www.njcaa.org/sports/bsb/2023-24/div1/players/remmaxwell5dvf,remmaxwell5dvf,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
23,NIKO NEVREZ,RHP,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/nikonevrezzdtr,nikonevrezzdtr,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
24,GALEN EVANS,UTIL,FR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/galenevansrp38,galenevansrp38,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
25,MAX PUCKETT,1B/OF,RFR,https://www.njcaa.org/sports/bsb/2023-24/div1/players/maxpuckettehd6,maxpuckettehd6,Southern Union State,2023-24,div1,southernunionstatecommunitycollege,2024
