No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Kody Putnam,INF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/kodyputnam6kiv,kodyputnam6kiv,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
2,Cameron Hall,INF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/cameronhall9g9t,cameronhall9g9t,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
4,Eli Burkhart,OF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/eliburkharttfyt,eliburkharttfyt,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
5,Cameron Head,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/cameronhead4kw5,cameronhead4kw5,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
6,Bodie Jones,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/bodiejones06kc,bodiejones06kc,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
7,Nate Albrecht,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/natealbrechta0dv,natealbrechta0dv,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
8,Cavan Cameron,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/cavancameronawrz,cavancameronawrz,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
10,Braden Unthank,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/bradenunthankwfrb,bradenunthankwfrb,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
11,Brandon Richards,C,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/brandonrichards06qd,brandonrichards06qd,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
13,Mitchell Crouch,INF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/mitchellcrouchshsn,mitchellcrouchshsn,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
14,Dalton Lambert,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/daltonlambertnyku,daltonlambertnyku,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
16,Ryan Kassel,INF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/ryankasselr4eh,ryankasselr4eh,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
18,Andrew Vance,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/andrewvanceld0m,andrewvanceld0m,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
19,Tanner Batts,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/tannerbattsguhi,tannerbattsguhi,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
20,Connor Phalin,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/connorphalin1ad7,connorphalin1ad7,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
21,Blake Shelton,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/blakesheltonbub4,blakesheltonbub4,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
22,Corbin Hayden,LHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/corbinhaydenwj2k,corbinhaydenwj2k,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
23,Cole Steibel,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/colesteibeljqd7,colesteibeljqd7,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
24,Coy Burns,INF/RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/coyburnsrdbl,coyburnsrdbl,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
27,Vinny Rushing,INF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/vinnyrushingqceo,vinnyrushingqceo,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
28,Tyler Belcher,C,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/tylerbelchera7v3,tylerbelchera7v3,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
29,Riley Harris,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/rileyharrispsu5,rileyharrispsu5,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
30,Josh McPheron,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/joshmcpheronl18x,joshmcpheronl18x,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
31,Ben Byrd,OF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/benbyrdc2iv,benbyrdc2iv,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
33,Connor Hobbs,LHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/connorhobbscng0,connorhobbscng0,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
34,Logan Verble,OF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/loganverblet61k,loganverblet61k,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
35,Christian Burgrabe,RHP,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/christianburgrabet9iz,christianburgrabet9iz,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
36,AJ Hankins,INF/OF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/ajhankinsmnxt,ajhankinsmnxt,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
37,Dawson Neal,C/1B,So,https://www.njcaa.org//sports/bsb/2020-21/div1/players/dawsonnealqvhu,dawsonnealqvhu,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
41,Mason White,OF/1B/LHP,So,https://www.njcaa.org//sports/bsb/2020-21/div1/players/masonwhitebi64,masonwhitebi64,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
44,Gavyn Woolard,INF/OF,Fr,https://www.njcaa.org//sports/bsb/2020-21/div1/players/gavynwoolardr1ja,gavynwoolardr1ja,Southeastern Illinois,2020-21,div1,southeasternillinoiscollege,2021
