No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Chase Haas,INF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/chasehaaszqey,chasehaaszqey,USC Lancaster,2013-14,div1,usclancaster,2014
3,Jordan Williams,C,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/jordanwilliams6und,jordanwilliams6und,USC Lancaster,2013-14,div1,usclancaster,2014
4,Zach Callahan,INF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/zachcallahanxw63,zachcallahanxw63,USC Lancaster,2013-14,div1,usclancaster,2014
5,Patrick Burt,C,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/patrickburt7i13,patrickburt7i13,USC Lancaster,2013-14,div1,usclancaster,2014
6,Ranz Bodison,OF,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/ranzbodisonhlk6,ranzbodisonhlk6,USC Lancaster,2013-14,div1,usclancaster,2014
7,Austin Hill,RHP/INF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/austinhillbfs5,austinhillbfs5,USC Lancaster,2013-14,div1,usclancaster,2014
8,Drew Graydon,C,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/drewgraydonxms2,drewgraydonxms2,USC Lancaster,2013-14,div1,usclancaster,2014
10,Casey Parker,INF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/caseyparkerhe3m,caseyparkerhe3m,USC Lancaster,2013-14,div1,usclancaster,2014
11,Rooke Crouch,RHP,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/rookecrouchteq0,rookecrouchteq0,USC Lancaster,2013-14,div1,usclancaster,2014
12,Jake Carr,OF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/jakecarrhrm8,jakecarrhrm8,USC Lancaster,2013-14,div1,usclancaster,2014
13,Ryan Manore,OF,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/ryanmanored2jg,ryanmanored2jg,USC Lancaster,2013-14,div1,usclancaster,2014
16,Derek Croxton,OF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/derekcroxton2j85,derekcroxton2j85,USC Lancaster,2013-14,div1,usclancaster,2014
17,Tad Martin,INF,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/tadmartinll4c,tadmartinll4c,USC Lancaster,2013-14,div1,usclancaster,2014
18,Jonah Crenshaw,OF,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/jonahcrenshawb9z4,jonahcrenshawb9z4,USC Lancaster,2013-14,div1,usclancaster,2014
19,Bryan Dye,1B,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/bryandyekkc4,bryandyekkc4,USC Lancaster,2013-14,div1,usclancaster,2014
20,Tanner Petrey,RHP,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/tannerpetreyxvn0,tannerpetreyxvn0,USC Lancaster,2013-14,div1,usclancaster,2014
21,Parker Burt,INF,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/parkerburtpzl4,parkerburtpzl4,USC Lancaster,2013-14,div1,usclancaster,2014
22,Tyler Jackson,RHP,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/tylerjacksonuduj,tylerjacksonuduj,USC Lancaster,2013-14,div1,usclancaster,2014
23,Wade Arduini,LHP/1B,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/wadearduinic3is,wadearduinic3is,USC Lancaster,2013-14,div1,usclancaster,2014
24,Nathan Elliott,RHP,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/nathanelliottzckx,nathanelliottzckx,USC Lancaster,2013-14,div1,usclancaster,2014
28,Ricky Lewis,RHP,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/rickylewistkjq,rickylewistkjq,USC Lancaster,2013-14,div1,usclancaster,2014
29,Ben Taylor,LHP,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/bentaylor6tn7,bentaylor6tn7,USC Lancaster,2013-14,div1,usclancaster,2014
30,Bryan Drager,RHP,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/bryandrager5rsb,bryandrager5rsb,USC Lancaster,2013-14,div1,usclancaster,2014
31,Kyle Nyenhuis,LHP,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/kylenyenhuisb14c,kylenyenhuisb14c,USC Lancaster,2013-14,div1,usclancaster,2014
33,Eric Yost,LHP/1B,Fr,https://www.njcaa.org//sports/bsb/2013-14/div1/players/ericyost31z4,ericyost31z4,USC Lancaster,2013-14,div1,usclancaster,2014
35,Tommy Winterstein,INF/RHP,So,https://www.njcaa.org//sports/bsb/2013-14/div1/players/tommywintersteinqdlp,tommywintersteinqdlp,USC Lancaster,2013-14,div1,usclancaster,2014
