No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,A'Darius Pugh,OF,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/adariuspugh5ee6,adariuspugh5ee6,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
3,Raleigh Odle,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/raleighodlemie6,raleighodlemie6,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
4,Dorian Berry,INF,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/dorianberryx81h,dorianberryx81h,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
5,Sabin Shofner,C,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/sabinshofnerye0v,sabinshofnerye0v,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
6,David Wilson,INF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/davidwilson1yu9,davidwilson1yu9,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
7,Justin Carlin,INF,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/justincarlind24g,justincarlind24g,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
8,Stokes Needham,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/stokesneedham1sxt,stokesneedham1sxt,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
9,Keefer Andrew,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/keeferandrewvvg0,keeferandrewvvg0,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
10,Dayton Woods,LHP,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/daytonwoodsabnq,daytonwoodsabnq,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
11,Nate Henderson,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/natehendersondfl8,natehendersondfl8,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
12,John Maynard,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/johnmaynardn2mx,johnmaynardn2mx,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
13,Kyle Chandler,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/kylechandlerh8wg,kylechandlerh8wg,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
14,Blade Matthews,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/bladematthews6ru2,bladematthews6ru2,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
15,Brandon Johnson,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/brandonjohnsonvpjj,brandonjohnsonvpjj,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
16,Alex Carignan,C,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/alexcarignanjxuk,alexcarignanjxuk,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
17,Cody Hutcherson,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/codyhutchersonkh0s,codyhutchersonkh0s,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
18,Hunter Jennings,LHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/hunterjennings8zyw,hunterjennings8zyw,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
19,Luis Rodriguez,LHP,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/luisrodriguezrmnu,luisrodriguezrmnu,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
20,Daniel Freeman,UTL,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/danielfreemanyybu,danielfreemanyybu,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
21,Shawn DeAngelo,RHP,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/shawndeangelo96l8,shawndeangelo96l8,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
22,Langdon Gordon,INF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/langdongordonf3mr,langdongordonf3mr,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
23,Eduardo Bello,UTL,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/eduardobelloj3j5,eduardobelloj3j5,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
24,Austin Wise,INF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/austinwiseebg3,austinwiseebg3,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
25,Matthew Wilson,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/matthewwilsoniry8,matthewwilsoniry8,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
26,Spencer Keylon,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/spencerkeylonfzyt,spencerkeylonfzyt,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
27,Zach Sharber,INF,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/zachsharbernm52,zachsharbernm52,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
28,Brandon Majors,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/brandonmajorsf4vy,brandonmajorsf4vy,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
29,Hayden Locum,UTL,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/haydenlocum5bsm,haydenlocum5bsm,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
30,Logan Bailey,UTL,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/loganbailey4n4e,loganbailey4n4e,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
31,Davis Farrish,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/davisfarrishc5ny,davisfarrishc5ny,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
32,Christian Nave,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/christiannaveadfc,christiannaveadfc,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
33,Xander Brewer,C,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/xanderbrewersj55,xanderbrewersj55,Columbia State,2018-19,div1,columbiastatecommunitycollege,2019
