No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Austin Russell,INF,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/austinrusselliqom,austinrusselliqom,Odessa,2021-22,div1,odessacollege,2022
2,Dylan Heim,OF,So.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/dylanheim5jet,dylanheim5jet,Odessa,2021-22,div1,odessacollege,2022
3,Tyler Wade,RHP,So,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tylerwade1ofa,tylerwade1ofa,Odessa,2021-22,div1,odessacollege,2022
4,Tucker Gideon,OF,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tuckergideont4n7,tuckergideont4n7,Odessa,2021-22,div1,odessacollege,2022
5,Brandon Rincones,INF,C. FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/brandonrinconescf4w,brandonrinconescf4w,Odessa,2021-22,div1,odessacollege,2022
6,Chase Diggins,IF,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/chasedigginsyglk,chasedigginsyglk,Odessa,2021-22,div1,odessacollege,2022
7,Brock Slaton,OF,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/brockslaton9mzv,brockslaton9mzv,Odessa,2021-22,div1,odessacollege,2022
8,Daniel Monti,INF,C. SO,https://www.njcaa.org/sports/bsb/2021-22/div1/players/danielmontihyir,danielmontihyir,Odessa,2021-22,div1,odessacollege,2022
9,Julius Carpio,RHP,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/juliuscarpio53eb,juliuscarpio53eb,Odessa,2021-22,div1,odessacollege,2022
10,Trent McCown,INF,Fr.,https://www.njcaa.org/sports/bsb/2021-22/div1/players/trentmccownaq5v,trentmccownaq5v,Odessa,2021-22,div1,odessacollege,2022
11,Argenis Santana,C,C.Fr,https://www.njcaa.org/sports/bsb/2021-22/div1/players/argenissantanas9gg,argenissantanas9gg,Odessa,2021-22,div1,odessacollege,2022
12,Tyson Pointer,C,C. FR,https://www.njcaa.org/sports/bsb/2021-22/div1/players/tysonpointer2s4i,tysonpointer2s4i,Odessa,2021-22,div1,odessacollege,2022
