No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Cameron Recny,LHP,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/cameronrecnylbsj,cameronrecnylbsj,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
2,Robbie Scott,IF,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/robbiescott57ia,robbiescott57ia,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
3,Connor Andrews,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/connorandrewssugp,connorandrewssugp,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
4,Andrew Miele,RHP,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/andrewmiele9c3g,andrewmiele9c3g,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
5,Alan Alonso,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/alanalonsoy9tg,alanalonsoy9tg,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
6,Jake Janata,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/jakejanatatgux,jakejanatatgux,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
7,Mickey Skole,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/mickeyskoleiagp,mickeyskoleiagp,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
8,Bryant Heston,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/bryanthestonqrz5,bryanthestonqrz5,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
9,Kobie Leonard,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/kobieleonardbpbr,kobieleonardbpbr,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
10,Collin Teegarden,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/collinteegarden3id2,collinteegarden3id2,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
11,Seth Martin,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/sethmartinhauj,sethmartinhauj,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
12,Markantony Perez,,R. Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/markantonyperezdk4m,markantonyperezdk4m,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
14,Johziel Serrano,OF,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/johzielserranozsrb,johzielserranozsrb,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
15,Parker Grahe,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/parkergrahefvbu,parkergrahefvbu,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
17,Andy Rodriguez,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/andyrodriguezughl,andyrodriguezughl,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
18,Steven Beach,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/stevenbeachqige,stevenbeachqige,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
19,Dean Niarchos,RHP,R. So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/deanniarchosefuw,deanniarchosefuw,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
20,Trey Weathers,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/treyweatherszzge,treyweatherszzge,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
21,Brody Rubenstein,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/brodyrubensteinez3m,brodyrubensteinez3m,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
22,Jarrett Backus,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/jarrettbackusvoa7,jarrettbackusvoa7,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
23,Matt Cobb,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/mattcobbixv3,mattcobbixv3,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
24,Gabriel Dorsey,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/gabrieldorsey90dt,gabrieldorsey90dt,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
25,Devin Blair,RHP,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/devinblairnsy0,devinblairnsy0,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
27,Matt Coles,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/mattcolesv118,mattcolesv118,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
29,Tahj Cunningham,,Fr,https://www.njcaa.org//sports/bsb/2018-19/div1/players/tahjcunninghamtgj6,tahjcunninghamtgj6,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
97,Angel Padilla,,So,https://www.njcaa.org//sports/bsb/2018-19/div1/players/angelpadillaxapg,angelpadillaxapg,Lake-Sumter State,2018-19,div1,lakesumterstatecollege,2019
