No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Caden Hensley,INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/cadenhensley99rn,cadenhensley99rn,Midland,2019-20,div1,midlandcollege,2020
2,Zack Swindell,INF/RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/zackswindellox3l,zackswindellox3l,Midland,2019-20,div1,midlandcollege,2020
3,Bo Sims,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/bosims0pkq,bosims0pkq,Midland,2019-20,div1,midlandcollege,2020
4,Cooper Jauz,INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/cooperjauzczt7,cooperjauzczt7,Midland,2019-20,div1,midlandcollege,2020
5,Peyton Hutson,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/peytonhutsonkehl,peytonhutsonkehl,Midland,2019-20,div1,midlandcollege,2020
6,Deylan Pigford,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/deylanpigfordrxk2,deylanpigfordrxk2,Midland,2019-20,div1,midlandcollege,2020
7,Arturo Nunez,INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/arturonunezhimf,arturonunezhimf,Midland,2019-20,div1,midlandcollege,2020
8,Mason Weathers,INF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/masonweathersw5oy,masonweathersw5oy,Midland,2019-20,div1,midlandcollege,2020
9,Jesse Benavidez,INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jessebenavidez23fc,jessebenavidez23fc,Midland,2019-20,div1,midlandcollege,2020
10,Ryan Hunt,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/ryanhunt3jrx,ryanhunt3jrx,Midland,2019-20,div1,midlandcollege,2020
11,Dakota Champagne,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/dakotachampagnef3n2,dakotachampagnef3n2,Midland,2019-20,div1,midlandcollege,2020
12,Ruben Hernandez,OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/rubenhernandez4b7w,rubenhernandez4b7w,Midland,2019-20,div1,midlandcollege,2020
13,Gavi Coldiron,LHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/gavicoldironb1o8,gavicoldironb1o8,Midland,2019-20,div1,midlandcollege,2020
14,Esteban Gonzales,LHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/estebangonzalesnzlj,estebangonzalesnzlj,Midland,2019-20,div1,midlandcollege,2020
17,Randy Huerta,INF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/randyhuertanxpd,randyhuertanxpd,Midland,2019-20,div1,midlandcollege,2020
19,Clayton Price,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/claytonpricexo7d,claytonpricexo7d,Midland,2019-20,div1,midlandcollege,2020
20,Ethan Mann,INF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/ethanmannis3c,ethanmannis3c,Midland,2019-20,div1,midlandcollege,2020
21,Jack Junker,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jackjunkerst2j,jackjunkerst2j,Midland,2019-20,div1,midlandcollege,2020
22,Jan Cabrera,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jancabreraghwh,jancabreraghwh,Midland,2019-20,div1,midlandcollege,2020
24,Preston Baumgartner,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/prestonbaumgartnerpy9p,prestonbaumgartnerpy9p,Midland,2019-20,div1,midlandcollege,2020
25,Jarred Gibson,C/RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jarredgibson7vjl,jarredgibson7vjl,Midland,2019-20,div1,midlandcollege,2020
27,Logan Acosta,OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/loganacostab70c,loganacostab70c,Midland,2019-20,div1,midlandcollege,2020
28,Cade Kennedy,C,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/cadekennedyhwn4,cadekennedyhwn4,Midland,2019-20,div1,midlandcollege,2020
29,Brandon Chamberlain,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/brandonchamberlaindcq2,brandonchamberlaindcq2,Midland,2019-20,div1,midlandcollege,2020
30,Isaias Morin,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/isaiasmorin5qmm,isaiasmorin5qmm,Midland,2019-20,div1,midlandcollege,2020
32,Derek Klosowski,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/derekklosowskicoeo,derekklosowskicoeo,Midland,2019-20,div1,midlandcollege,2020
33,Troy Lincavage,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/troylincavagee46x,troylincavagee46x,Midland,2019-20,div1,midlandcollege,2020
34,Riley Robinson,1B,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/rileyrobinsonu1x3,rileyrobinsonu1x3,Midland,2019-20,div1,midlandcollege,2020
35,Cameron Dayton,1B/LHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/camerondaytony62p,camerondaytony62p,Midland,2019-20,div1,midlandcollege,2020
36,Holden Philippus,C,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/holdenphilippusy7v4,holdenphilippusy7v4,Midland,2019-20,div1,midlandcollege,2020
40,Jordan Bach,RHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jordanbachcisd,jordanbachcisd,Midland,2019-20,div1,midlandcollege,2020
