No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Derek St. Clair,"INF, P",Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/derekstclairmgqz,derekstclairmgqz,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
3,Victor Magallanes,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/victormagallaness3r3,victormagallaness3r3,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
4,Cody Fortner,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/codyfortnerg4rn,codyfortnerg4rn,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
6,Austin Allen,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/austinallenrr1b,austinallenrr1b,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
7,Tomas Gonzales,INF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/tomasgonzaleshuk3,tomasgonzaleshuk3,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
8,Landen Colson,C,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/landencolsonou7c,landencolsonou7c,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
9,Ked Bailey,OF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/kedbailey6xnp,kedbailey6xnp,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
10,Ryan Mallison,INF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/ryanmallison655q,ryanmallison655q,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
11,Greg Bundrage,INF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/gregbundragejroz,gregbundragejroz,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
12,Ashton Holyfield,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/ashtonholyfield0coi,ashtonholyfield0coi,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
14,Tyler Robb,UT,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/tylerrobbx0da,tylerrobbx0da,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
15,Franklin Pena,UT,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/franklinpenabu0f,franklinpenabu0f,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
16,Reid Malone,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/reidmalone5829,reidmalone5829,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
17,Nathan Sawrie,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/nathansawriesksw,nathansawriesksw,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
18,Nick Watson,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/nickwatsonre3x,nickwatsonre3x,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
19,Clayton Douglas,UT,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/claytondouglas9rk7,claytondouglas9rk7,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
20,Mathew Ralph,1B,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/mathewralphudnb,mathewralphudnb,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
21,Chris Basilio,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/chrisbasilioucjr,chrisbasilioucjr,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
22,Courtland McDonald,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/courtlandmcdonald8xxs,courtlandmcdonald8xxs,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
23,Sean Votaw,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/seanvotaw6fdu,seanvotaw6fdu,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
24,Jose Santana,INF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/josesantanaeoh3,josesantanaeoh3,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
25,Troy White,OF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/troywhitecvtm,troywhitecvtm,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
26,Avery Felton,OF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/averyfeltonls5j,averyfeltonls5j,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
27,Isaac Simmons,OF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/isaacsimmonsv7px,isaacsimmonsv7px,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
28,logan Kercheval,C,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/logankerchevalc0ac,logankerchevalc0ac,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
29,Cody Holmes,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/codyholmeswc2u,codyholmeswc2u,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
30,Caleb Stutts,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/calebstuttsfk8j,calebstuttsfk8j,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
32,Boston Daniels,1B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/bostondaniels9zjo,bostondaniels9zjo,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
34,Cameron Wiser,C,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/cameronwiserh6x3,cameronwiserh6x3,Arkansas Baptist,2015-16,div1,arkansasbaptistcollege,2016
