No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Grant French,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/grantfrenchscg5,grantfrenchscg5,Paris,2016-17,div1,parisjuniorcollege,2017
3,Connor Anderson,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/connorandersonqqtn,connorandersonqqtn,Paris,2016-17,div1,parisjuniorcollege,2017
4,Daniel Lewis,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/daniellewisjkuq,daniellewisjkuq,Paris,2016-17,div1,parisjuniorcollege,2017
5,Chandler Lipe,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/chandlerlipe5338,chandlerlipe5338,Paris,2016-17,div1,parisjuniorcollege,2017
6,Ryan Kinkade,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/ryankinkadehgr2,ryankinkadehgr2,Paris,2016-17,div1,parisjuniorcollege,2017
7,Matthew Nemecek,OF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/matthewnemecekb1ut,matthewnemecekb1ut,Paris,2016-17,div1,parisjuniorcollege,2017
8,Matt Solomon,C,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/mattsolomonivoz,mattsolomonivoz,Paris,2016-17,div1,parisjuniorcollege,2017
9,Titus Gossett,P/INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/titusgossettefjh,titusgossettefjh,Paris,2016-17,div1,parisjuniorcollege,2017
10,Luke Bay,P,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/lukebayb68f,lukebayb68f,Paris,2016-17,div1,parisjuniorcollege,2017
11,Tyler Mendoza,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/tylermendozamgmy,tylermendozamgmy,Paris,2016-17,div1,parisjuniorcollege,2017
12,Dawson Seabourn,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/dawsonseabournxiow,dawsonseabournxiow,Paris,2016-17,div1,parisjuniorcollege,2017
13,Thomas Jeffries,INF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/thomasjeffriesprex,thomasjeffriesprex,Paris,2016-17,div1,parisjuniorcollege,2017
14,Sam Haley,INF/OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/samhaleym69c,samhaleym69c,Paris,2016-17,div1,parisjuniorcollege,2017
15,Jim McCabe,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jimmccabe2o8n,jimmccabe2o8n,Paris,2016-17,div1,parisjuniorcollege,2017
16,Foster Pace,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/fosterpacey8so,fosterpacey8so,Paris,2016-17,div1,parisjuniorcollege,2017
17,Danny Smith,C,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/dannysmith9x8f,dannysmith9x8f,Paris,2016-17,div1,parisjuniorcollege,2017
18,Parker White,P,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/parkerwhitepsdf,parkerwhitepsdf,Paris,2016-17,div1,parisjuniorcollege,2017
19,JT vanGelder,OF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jtvangeldercia5,jtvangeldercia5,Paris,2016-17,div1,parisjuniorcollege,2017
20,Chad Paris,OF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/chadparis0kpw,chadparis0kpw,Paris,2016-17,div1,parisjuniorcollege,2017
22,Kal Kilgo,P,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/kalkilgo26go,kalkilgo26go,Paris,2016-17,div1,parisjuniorcollege,2017
23,Trevor Cheaney,P,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/trevorcheaney1fsi,trevorcheaney1fsi,Paris,2016-17,div1,parisjuniorcollege,2017
25,Garrett Walker,P,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/garrettwalkerg0x2,garrettwalkerg0x2,Paris,2016-17,div1,parisjuniorcollege,2017
27,Derek Whitsel,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/derekwhitselub31,derekwhitselub31,Paris,2016-17,div1,parisjuniorcollege,2017
28,Javier Veloz,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/javiervelozs1yf,javiervelozs1yf,Paris,2016-17,div1,parisjuniorcollege,2017
30,Aaron Beaulaurier,OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/aaronbeaulauriernchj,aaronbeaulauriernchj,Paris,2016-17,div1,parisjuniorcollege,2017
31,Hunter Reeves,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/hunterreevesovzp,hunterreevesovzp,Paris,2016-17,div1,parisjuniorcollege,2017
32,Chris Patten,OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/chrispatteng5xe,chrispatteng5xe,Paris,2016-17,div1,parisjuniorcollege,2017
33,Jacob Coats,P,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jacobcoatsb79d,jacobcoatsb79d,Paris,2016-17,div1,parisjuniorcollege,2017
34,Tyler Myers,INF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/tylermyersfv9w,tylermyersfv9w,Paris,2016-17,div1,parisjuniorcollege,2017
