No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Sam Cartee,3B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/samcarteedvbr,samcarteedvbr,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
3,Kyle Chandler,SS,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/kylechandleru6og,kylechandleru6og,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
4,Dakota Pittman,RF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/dakotapittmandaky,dakotapittmandaky,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
5,Kyle Friday,SS,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/kylefridayo4le,kylefridayo4le,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
6,Corey Lowe,LF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/coreylowea35x,coreylowea35x,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
7,Blake Mayes,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/blakemayesrtod,blakemayesrtod,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
8,Chandler Mullins,2B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/chandlermullins0twk,chandlermullins0twk,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
9,Payton Holdsambeck,2B,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/paytonholdsambeckuttb,paytonholdsambeckuttb,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
10,Ricky Austin,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/rickyaustinogk5,rickyaustinogk5,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
11,Tanner Terry,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/tannerterry7tu0,tannerterry7tu0,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
12,Tyler Payne,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/tylerpayneb54y,tylerpayneb54y,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
13,Hunter Black,C,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/hunterblackf3at,hunterblackf3at,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
15,Matt Eicher,2B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/matteichertp6x,matteichertp6x,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
16,Will Harrell,P,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/willharrellkrzp,willharrellkrzp,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
17,Eric Black,C,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/ericblackfhbw,ericblackfhbw,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
18,Joseph Calvert,CF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/josephcalvertoal0,josephcalvertoal0,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
19,Brondrick Johnson,3B,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/brondrickjohnsont2zm,brondrickjohnsont2zm,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
20,Garrett Headley,CF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/garrettheadleyxdax,garrettheadleyxdax,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
21,Chase Laney,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/chaselaneywteh,chaselaneywteh,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
23,Daquan Johnson,3B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/daquanjohnsonnch3,daquanjohnsonnch3,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
24,Zack Seagle,C,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/zackseagleg0g1,zackseagleg0g1,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
25,Brady Sellers,1B,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/bradysellersz0ft,bradysellersz0ft,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
27,Sloan Tyler,RF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/sloantylerjgou,sloantylerjgou,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
28,Austin Driskell,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/austindriskell1647,austindriskell1647,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
29,Joseph Simonetti,1B,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/josephsimonettitzim,josephsimonettitzim,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
30,Quinci Henry,LF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/quincihenrywjg0,quincihenrywjg0,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
34,Chad Silvani,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/chadsilvanitmw1,chadsilvanitmw1,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
35,Tanner Thomason,P,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/tannerthomasonxc3e,tannerthomasonxc3e,Wallace-Selma,2015-16,div1,wallacecommunitycollegeselma,2016
