No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
2,Matt Martin,Catcher/Utility,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/mattmartin6t5f,mattmartin6t5f,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
3,Eddy Vasquez,INF,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/eddyvasquez3tui,eddyvasquez3tui,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
4,Larry Leitha,RHP/Utility,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/larryleithadrhm,larryleithadrhm,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
5,Eddie Varela,LHP,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/eddievarelakurd,eddievarelakurd,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
7,Angel DeJesus,Infield,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/angeldejesusn2o7,angeldejesusn2o7,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
8,Zac Sanders,INF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/zacsandersow03,zacsandersow03,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
9,Brian Archibald,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/brianarchibalduh4f,brianarchibalduh4f,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
10,Luis Pintor,Infield,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/luispintorwwgl,luispintorwwgl,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
11,Jimmy Cubillos,Outfield/LHP,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/jimmycubillos0a2x,jimmycubillos0a2x,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
12,Travon Benton,Infield/Outfield,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/travonbenton4wm5,travonbenton4wm5,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
13,Wyatt Kelley,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/wyattkelleys01q,wyattkelleys01q,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
14,Alex Pinedo,LHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/alexpinedok6xa,alexpinedok6xa,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
15,Sam Swindle,INF,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/samswindled0ak,samswindled0ak,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
16,Sean Maher,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/seanmaherhm2j,seanmaherhm2j,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
17,Daniel Herrera,Catcher,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/danielherrera19m7,danielherrera19m7,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
18,Blake Walden,RHP,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/blakewaldena8u9,blakewaldena8u9,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
19,Colby Diggs,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/colbydiggs12b6,colbydiggs12b6,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
20,Jeff Deimling,Infield,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/jeffdeimlingzdr1,jeffdeimlingzdr1,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
24,Troy Daring Jr.,Outfield,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/troydaringjr54t2,troydaringjr54t2,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
25,Trent Herman,Catcher,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/trenthermanfi01,trenthermanfi01,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
26,Kody Russell,Outfield,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/kodyrussellcyo8,kodyrussellcyo8,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
28,Victor Persad,LHP,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/victorpersadmezr,victorpersadmezr,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
32,Jesse Becton,Outfield,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/jessebectonr7ow,jessebectonr7ow,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
34,Alvaro Castillo,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/alvarocastillofnrq,alvarocastillofnrq,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
42,Roberto Delgado,RHP,So,https://www.njcaa.org//sports/bsb/2015-16/div1/players/robertodelgado99b9,robertodelgado99b9,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
44,Joseph Spinks,RHP,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/josephspinks3u2y,josephspinks3u2y,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
50,Marcelo Sanchez,Catcher,Fr,https://www.njcaa.org//sports/bsb/2015-16/div1/players/marcelosanchez36k3,marcelosanchez36k3,New Mexico,2015-16,div1,newmexicojuniorcollege,2016
