No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Colie Currie,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/coliecurrieb2m9,coliecurrieb2m9,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
2,Braxton Brinkley,INF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/braxtonbrinkleyqkvm,braxtonbrinkleyqkvm,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
3,Kyle Wilson,INF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/kylewilson16xd,kylewilson16xd,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
4,Lucas Ledford,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/lucasledfordnpyx,lucasledfordnpyx,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
5,Corey Bates,LHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/coreybatesi0r9,coreybatesi0r9,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
6,Garren Jackson,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/garrenjacksonl0si,garrenjacksonl0si,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
7,Reed Hayes,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/reedhayesqmrl,reedhayesqmrl,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
8,Daren Osby,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/darenosbyn1qt,darenosbyn1qt,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
9,Jason Costa,C,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/jasoncosta57on,jasoncosta57on,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
11,Ryan Caudle,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/ryancaudleqrjb,ryancaudleqrjb,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
12,Will Thompson,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/willthompsonqz3g,willthompsonqz3g,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
13,Jake Miednik,LHP,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/jakemiednikavlw,jakemiednikavlw,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
14,John Millett,OF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/johnmillettiubh,johnmillettiubh,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
15,Austin Green,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/austingreenmq89,austingreenmq89,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
16,Cody Young,C,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/codyyoung63i5,codyyoung63i5,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
17,Harris Yett,INF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/harrisyettd55d,harrisyettd55d,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
18,Sam Gardner,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/samgardnerzyi4,samgardnerzyi4,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
21,Elijah Helton,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/elijahheltonrwt6,elijahheltonrwt6,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
22,Hunter Stratton,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/hunterstrattonrjj6,hunterstrattonrjj6,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
23,Ethan Rice,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/ethanricen79s,ethanricen79s,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
24,Nile Ball,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/nileballc7rl,nileballc7rl,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
25,Weston McArthur,C,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/westonmcarthury6cn,westonmcarthury6cn,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
26,Zach Mather,LHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/zachmatherzjz2,zachmatherzjz2,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
27,Ramon Osuna,OF,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/ramonosuna1t5b,ramonosuna1t5b,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
28,Kyle Ouellette,INF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/kyleouellette1xil,kyleouellette1xil,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
29,Harrison Spencer,LHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/harrisonspencer325d,harrisonspencer325d,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
30,Zach Sears,INF,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/zachsearspt95,zachsearspt95,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
31,Austin Morgan,RHP,Fr,https://www.njcaa.org/sports/bsb/2015-16/div1/players/austinmorganfwo4,austinmorganfwo4,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
35,Weston Gilliam,RHP,So,https://www.njcaa.org/sports/bsb/2015-16/div1/players/westongilliamkid2,westongilliamkid2,Walters State,2015-16,div1,waltersstatecommunitycollege,2016
