No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Denton Martin,OF/SS,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/dentonmartin9n69,dentonmartin9n69,Western Texas,2012-13,div1,westerntexascollege,2013
2,Jacob Mena,2B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jacobmenaxxpk,jacobmenaxxpk,Western Texas,2012-13,div1,westerntexascollege,2013
3,Gerardo Chavez,3b/1b,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/gerardochavezhblf,gerardochavezhblf,Western Texas,2012-13,div1,westerntexascollege,2013
4,Hunter Cox,3B/RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/huntercoxwtcm,huntercoxwtcm,Western Texas,2012-13,div1,westerntexascollege,2013
5,Steve Minaudo,SS,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/steveminaudo1sc3,steveminaudo1sc3,Western Texas,2012-13,div1,westerntexascollege,2013
6,Kyle Stutz,2B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/kylestutzsj23,kylestutzsj23,Western Texas,2012-13,div1,westerntexascollege,2013
7,Riley Coverdale,RHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/rileycoverdale434h,rileycoverdale434h,Western Texas,2012-13,div1,westerntexascollege,2013
8,Hunter Spear,3B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/hunterspear37uf,hunterspear37uf,Western Texas,2012-13,div1,westerntexascollege,2013
9,Raleigh Wilson,OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/raleighwilsonqp29,raleighwilsonqp29,Western Texas,2012-13,div1,westerntexascollege,2013
10,TJ Campbell,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/tjcampbell2x0q,tjcampbell2x0q,Western Texas,2012-13,div1,westerntexascollege,2013
11,Jacob Caples,C,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jacobcaples636p,jacobcaples636p,Western Texas,2012-13,div1,westerntexascollege,2013
12,Connor Thomas,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/connorthomasqvn2,connorthomasqvn2,Western Texas,2012-13,div1,westerntexascollege,2013
13,Miles Gully,LHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/milesgullyzk8p,milesgullyzk8p,Western Texas,2012-13,div1,westerntexascollege,2013
14,Anthony Calise,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/anthonycaliseweuq,anthonycaliseweuq,Western Texas,2012-13,div1,westerntexascollege,2013
15,Hector Arellano,LHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/hectorarellanoow9z,hectorarellanoow9z,Western Texas,2012-13,div1,westerntexascollege,2013
16,Ryan Skoruppa,LHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/ryanskoruppazhbu,ryanskoruppazhbu,Western Texas,2012-13,div1,westerntexascollege,2013
17,Ethan Nodwell,1B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/ethannodwell9k65,ethannodwell9k65,Western Texas,2012-13,div1,westerntexascollege,2013
18,Kevin Lahaie,OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/kevinlahaies1hz,kevinlahaies1hz,Western Texas,2012-13,div1,westerntexascollege,2013
19,Abdul Houck,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/abdulhouck97wg,abdulhouck97wg,Western Texas,2012-13,div1,westerntexascollege,2013
20,Ross Barker,1B,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/rossbarkerknyx,rossbarkerknyx,Western Texas,2012-13,div1,westerntexascollege,2013
21,Kyle Gottardy,RHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/kylegottardyxgeh,kylegottardyxgeh,Western Texas,2012-13,div1,westerntexascollege,2013
22,Colin Porter,OF,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/colinporter4gof,colinporter4gof,Western Texas,2012-13,div1,westerntexascollege,2013
23,Alexander Kline,1B/LHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/alexanderklinemi2o,alexanderklinemi2o,Western Texas,2012-13,div1,westerntexascollege,2013
24,Jeremi Moreno,LHP,So,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jeremimorenozy8m,jeremimorenozy8m,Western Texas,2012-13,div1,westerntexascollege,2013
25,Jeff Heidema,LHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/jeffheidema0igp,jeffheidema0igp,Western Texas,2012-13,div1,westerntexascollege,2013
26,Austin Oakes,OF/C,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/austinoakesx4te,austinoakesx4te,Western Texas,2012-13,div1,westerntexascollege,2013
28,Bryse Buster,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/brysebusteriwlk,brysebusteriwlk,Western Texas,2012-13,div1,westerntexascollege,2013
29,Desi Castillo,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/desicastillob74c,desicastillob74c,Western Texas,2012-13,div1,westerntexascollege,2013
30,Nelson Arocho,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/nelsonarochomo2f,nelsonarochomo2f,Western Texas,2012-13,div1,westerntexascollege,2013
34,Nolan Savage,RHP,Fr,https://www.njcaa.org/sports/bsb/2012-13/div1/players/nolansavage0rgh,nolansavage0rgh,Western Texas,2012-13,div1,westerntexascollege,2013
