No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jaylen Woullard,OF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/jaylenwoullard1s57,jaylenwoullard1s57,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
2,Brett Poling,INF/OF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/brettpoling9ikl,brettpoling9ikl,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
3,Kyle Houck,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/kylehouckla9u,kylehouckla9u,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
4,Christian Jones,INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/christianjonesxf6x,christianjonesxf6x,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
5,Scott Wright,INF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/scottwrightckfd,scottwrightckfd,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
7,Jeremy Taylor,INF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/jeremytaylor19ht,jeremytaylor19ht,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
8,Josh Knies,RHP,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/joshkniesskwh,joshkniesskwh,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
9,Shaun Sausville,RHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/shaunsausvillecooa,shaunsausvillecooa,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
10,Matt Deegan,RHP,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/mattdeegannps7,mattdeegannps7,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
11,Cameron Blaquiere,INF/ RHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/cameronblaquiereiejf,cameronblaquiereiejf,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
12,Jake Hellweg,OF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/jakehellwegibwj,jakehellwegibwj,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
13,CJ Eytel,LHP,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/cjeytel136j,cjeytel136j,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
14,Khalil Searcy,INF/OF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/khalilsearcy4qpx,khalilsearcy4qpx,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
15,Cody Burnham,LHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/codyburnham64co,codyburnham64co,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
16,Reece Green,RHP,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/reecegreen7cxy,reecegreen7cxy,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
18,Paul Sheffield,OF/C,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/paulsheffieldbqhk,paulsheffieldbqhk,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
19,Connor Fitzpatrick,C,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/connorfitzpatrickwvnj,connorfitzpatrickwvnj,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
20,Jordan Stacy,C/INF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/jordanstacyc18k,jordanstacyc18k,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
22,Jared Paparella,UTL,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/jaredpaparellan7sv,jaredpaparellan7sv,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
23,Cody Boswell,OF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/codyboswell154i,codyboswell154i,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
24,Judson George,RHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/judsongeorgefthu,judsongeorgefthu,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
25,Dustin Miller,DH,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/dustinmillerumjh,dustinmillerumjh,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
30,Garrett Parris,RHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/garrettparrisxklb,garrettparrisxklb,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
33,Zachary Smith,OF,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/zacharysmithsu7z,zacharysmithsu7z,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
34,Chris Demeter,RHP,Fr,https://www.njcaa.org//sports/bsb/2014-15/div1/players/chrisdemeterug9u,chrisdemeterug9u,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
41,Austin Kirksey,RHP/OF,So,https://www.njcaa.org//sports/bsb/2014-15/div1/players/austinkirkseylfcz,austinkirkseylfcz,Florida State Jacksonville,2014-15,div1,floridastatecollegeatjacksonville,2015
