No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Michael Powers,OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/michaelpowers41jh,michaelpowers41jh,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
2,Clay Thomas,OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/claythomasci3m,claythomasci3m,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
3,Daniel Garner,C,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/danielgarnereoez,danielgarnereoez,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
4,Blake Smith,P/ IN,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/blakesmithk939,blakesmithk939,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
5,Grayson Jones,P,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/graysonjonesfkn8,graysonjonesfkn8,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
6,Lee Clark,IN,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/leeclarkfjok,leeclarkfjok,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
7,Justin Cantrell,1B/OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/justincantrellzrjr,justincantrellzrjr,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
8,Evan Miller,P,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/evanmillergwta,evanmillergwta,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
9,Davis Cox,IN,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/daviscoxycu4,daviscoxycu4,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
10,Tanner Cunningham,P,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/tannercunningham9pzr,tannercunningham9pzr,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
11,Austin Williams,P/OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/austinwilliamsqjm7,austinwilliamsqjm7,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
12,Josh Winingham,P/OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/joshwininghamanje,joshwininghamanje,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
13,Price Visintainer,IN,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/pricevisintainerhyb3,pricevisintainerhyb3,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
14,Collin Jolly,P/IN,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/collinjolly4lpr,collinjolly4lpr,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
15,Brier Daniel,P/1B,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/brierdaniel8pkg,brierdaniel8pkg,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
16,Thomas Milstead,C,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/thomasmilsteadxf2k,thomasmilsteadxf2k,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
17,Dylan Ingram,1B,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/dylaningram5usl,dylaningram5usl,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
18,Tanner Luker,P,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/tannerlukerftrm,tannerlukerftrm,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
20,John Hill,P,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/johnhillsexi,johnhillsexi,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
21,Jordan Lowe,C,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/jordanlowe8cis,jordanlowe8cis,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
22,Austin Alexander,P/OF,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/austinalexander76ef,austinalexander76ef,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
23,Ronnie Smith,P,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/ronniesmithfhkj,ronniesmithfhkj,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
24,Chance Willard,1B/OF,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/chancewillardie1m,chancewillardie1m,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
25,Davis Dunn,OF,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/davisdunnzy29,davisdunnzy29,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
26,Kevin Usselman,IN,So,https://www.njcaa.org/sports/bsb/2014-15/div1/players/kevinusselmanfuh9,kevinusselmanfuh9,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
27,Matthew Bishop,C,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/matthewbishopvxbf,matthewbishopvxbf,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
28,Chase Johnson-Mullins,P,Fr,https://www.njcaa.org/sports/bsb/2014-15/div1/players/chasejohnsonmullinsn2vr,chasejohnsonmullinsn2vr,Shelton State,2014-15,div1,sheltonstatecommunitycollege,2015
