No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Wyatt Meisterhans,OF,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/wyattmeisterhanst2uv,wyattmeisterhanst2uv,Santa Fe,2016-17,div1,santafecollege,2017
2,Brandon Hernandez,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/brandonhernandezppfm,brandonhernandezppfm,Santa Fe,2016-17,div1,santafecollege,2017
3,Mikey Navarrete,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/mikeynavarrete054s,mikeynavarrete054s,Santa Fe,2016-17,div1,santafecollege,2017
4,Chris Budden,LHP,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/chrisbuddenypqs,chrisbuddenypqs,Santa Fe,2016-17,div1,santafecollege,2017
5,Leo Rodriguez,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/leorodriguez8f27,leorodriguez8f27,Santa Fe,2016-17,div1,santafecollege,2017
6,Mathew Anthony,OF,,https://www.njcaa.org//sports/bsb/2016-17/div1/players/mathewanthony660x,mathewanthony660x,Santa Fe,2016-17,div1,santafecollege,2017
7,Zuriel Collins,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/zurielcollinsam0c,zurielcollinsam0c,Santa Fe,2016-17,div1,santafecollege,2017
8,Stephen Smith,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/stephensmith01c5,stephensmith01c5,Santa Fe,2016-17,div1,santafecollege,2017
10,Kyle Phillips,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/kylephillipse3r2,kylephillipse3r2,Santa Fe,2016-17,div1,santafecollege,2017
12,Ricky Miranda,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/rickymirandadal3,rickymirandadal3,Santa Fe,2016-17,div1,santafecollege,2017
14,Nick Lentz,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/nicklentzk21n,nicklentzk21n,Santa Fe,2016-17,div1,santafecollege,2017
15,Jeff Misener,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/jeffmisenerl840,jeffmisenerl840,Santa Fe,2016-17,div1,santafecollege,2017
16,Kyle Morton,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/kylemortonln1j,kylemortonln1j,Santa Fe,2016-17,div1,santafecollege,2017
18,Robert Girgis,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/robertgirgisb2xw,robertgirgisb2xw,Santa Fe,2016-17,div1,santafecollege,2017
19,Chris Hopkins,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/chrishopkinsebna,chrishopkinsebna,Santa Fe,2016-17,div1,santafecollege,2017
20,Bo Seccombe,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/boseccombevcpe,boseccombevcpe,Santa Fe,2016-17,div1,santafecollege,2017
21,Sean Gabel,RHP,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/seangabelqydf,seangabelqydf,Santa Fe,2016-17,div1,santafecollege,2017
22,Dillon Reed,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/dillonreed2hwn,dillonreed2hwn,Santa Fe,2016-17,div1,santafecollege,2017
23,Mitch Campion,RHP,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/mitchcampionznx9,mitchcampionznx9,Santa Fe,2016-17,div1,santafecollege,2017
24,Colt Mink,LHP,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/coltmink23gz,coltmink23gz,Santa Fe,2016-17,div1,santafecollege,2017
25,Alex Goebel,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/alexgoebelft3x,alexgoebelft3x,Santa Fe,2016-17,div1,santafecollege,2017
26,Tyler Moore,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/tylermooreq4kg,tylermooreq4kg,Santa Fe,2016-17,div1,santafecollege,2017
27,Troy Bacon,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/troybaconhkpo,troybaconhkpo,Santa Fe,2016-17,div1,santafecollege,2017
28,Anthony Auletta,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/anthonyaulettaneoz,anthonyaulettaneoz,Santa Fe,2016-17,div1,santafecollege,2017
30,Matt Quicuti,C,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/mattquicuti3740,mattquicuti3740,Santa Fe,2016-17,div1,santafecollege,2017
32,Danny Dimare,OF,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/dannydimare7m81,dannydimare7m81,Santa Fe,2016-17,div1,santafecollege,2017
,Parker Biederer,,FR,https://www.njcaa.org//sports/bsb/2016-17/div1/players/parkerbiedereryo4m,parkerbiedereryo4m,Santa Fe,2016-17,div1,santafecollege,2017
,Bailey Metcalf,,SO,https://www.njcaa.org//sports/bsb/2016-17/div1/players/baileymetcalfdy8u,baileymetcalfdy8u,Santa Fe,2016-17,div1,santafecollege,2017
