No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Donovan Campbell,2B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/donovancampbellkn32,donovancampbellkn32,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
2,Bryce King,P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/bryceking2sv8,bryceking2sv8,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
3,Marcellius Kennerly,P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/marcelliuskennerlylngc,marcelliuskennerlylngc,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
4,Cooper Mullet,3B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/coopermulletqfxh,coopermulletqfxh,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
5,Douglas Ard,C,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/douglasardfszz,douglasardfszz,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
6,Aaron Crandall,OF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/aaroncrandall7jh8,aaroncrandall7jh8,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
7,Mickey Stroud,P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/mickeystroudsu7j,mickeystroudsu7j,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
8,Shuler Ward,OF/P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/shulerwardchuh,shulerwardchuh,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
9,Greg King,1B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/gregkingtv4u,gregkingtv4u,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
10,Bryon Munsterman,P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/bryonmunstermangzw1,bryonmunstermangzw1,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
11,Brent Lacey,P,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/brentlaceyxei8,brentlaceyxei8,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
12,Marcus Rogers,2B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/marcusrogers5lrb,marcusrogers5lrb,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
15,Tyler Wiand,P/C,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/tylerwiandrhe9,tylerwiandrhe9,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
17,Devin Fogle,P,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/devinfogleo29g,devinfogleo29g,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
18,Cliff Alexander,P/OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/cliffalexanderysdd,cliffalexanderysdd,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
19,Evan Graves,1B,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/evangravesushs,evangravesushs,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
20,Mark Gonzalez,OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/markgonzalezzj1a,markgonzalezzj1a,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
21,Nolan Clark,1B,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/nolanclarkycyo,nolanclarkycyo,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
22,Joshua McCord,P,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/joshuamccord5w7e,joshuamccord5w7e,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
23,Hunter Dilworth,SS/P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/hunterdilworthjkwr,hunterdilworthjkwr,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
24,Patrick Dupre,C,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/patrickduprevq9w,patrickduprevq9w,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
25,Zachary Massengale,P,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/zacharymassengale93sn,zacharymassengale93sn,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
27,Zach Graham,P/OF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/zachgrahamsofr,zachgrahamsofr,USC Salkehatchie,2013-14,div1,uscsalkehatchie,2014
