No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Julio Canales,IF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/juliocanales2nt2,juliocanales2nt2,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
2,Lane Koenig,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/lanekoenigsvqr,lanekoenigsvqr,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
4,Nate Meinhart,OF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/natemeinhartrxqx,natemeinhartrxqx,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
5,Richie Well,IF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/richiewell5snc,richiewell5snc,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
6,Levi Davis,OF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/levidavisn539,levidavisn539,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
7,Brayden Sisson,IF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/braydensissonucws,braydensissonucws,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
8,Hunter Lodge,IF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/hunterlodgeb4zz,hunterlodgeb4zz,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
9,Steven Davila,IF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/stevendavila1wex,stevendavila1wex,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
11,Brenden Boles,LHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/brendenboleswfpj,brendenboleswfpj,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
12,Bryce Beckmann,OF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/brycebeckmann19kd,brycebeckmann19kd,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
13,Nick Bates,OF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/nickbatesa4mz,nickbatesa4mz,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
14,Carter Mize,OF/IF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/cartermizex4a9,cartermizex4a9,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
17,Easton Wallace,OF/IF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/eastonwallace79hf,eastonwallace79hf,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
18,Tim Redford,C,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/timredfordtoov,timredfordtoov,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
20,Zach Swaim,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/zachswaim6a6g,zachswaim6a6g,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
21,Brandon Repking,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/brandonrepking2oip,brandonrepking2oip,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
23,Nolan Robben,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/nolanrobbenmavo,nolanrobbenmavo,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
24,Brad Fuhrhop,C/OF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/bradfuhrhopb3ic,bradfuhrhopb3ic,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
27,BJ Smith,IF,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/bjsmithq04c,bjsmithq04c,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
28,Christian Kimble,RHP,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/christiankimble0ar7,christiankimble0ar7,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
30,Kelly Jones,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/kellyjoneswzwj,kellyjoneswzwj,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
31,Brent Timmons,OF,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/brenttimmonsym03,brenttimmonsym03,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
32,Adam Bunnell,RHP,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/adambunnell02fi,adambunnell02fi,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
33,Manuel Martinez,RHP,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/manuelmartinezov8s,manuelmartinezov8s,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
34,Dariel Rivera,C,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/darielriverazkxn,darielriverazkxn,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
36,Blayke Cutts,RHP,So,https://www.njcaa.org/sports/bsb/2017-18/div1/players/blaykecuttspp6d,blaykecuttspp6d,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
38,Garrett Belcher,RHP,FR,https://www.njcaa.org/sports/bsb/2017-18/div1/players/garrettbelcherhc5b,garrettbelcherhc5b,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
40,Zach Hrvol,RHP,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/zachhrvoljwib,zachhrvoljwib,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
44,Jared Timmermann,RHP,SO,https://www.njcaa.org/sports/bsb/2017-18/div1/players/jaredtimmermannuklc,jaredtimmermannuklc,Kaskaskia,2017-18,div1,kaskaskiacollege,2018
