No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Jonathan Little,C,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/jonathanlittler8b8,jonathanlittler8b8,Navarro,2019-20,div1,navarrocollege,2020
2,Travis Washburn,INF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/traviswashburn7rke,traviswashburn7rke,Navarro,2019-20,div1,navarrocollege,2020
4,Riley Lambert,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/rileylambertbi5m,rileylambertbi5m,Navarro,2019-20,div1,navarrocollege,2020
5,Dawson Woods,C,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/dawsonwoods68ku,dawsonwoods68ku,Navarro,2019-20,div1,navarrocollege,2020
7,Nick Oslovar,RHP,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/nickoslovarc4ju,nickoslovarc4ju,Navarro,2019-20,div1,navarrocollege,2020
8,Tallon Heine,INF/OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/tallonheinexe7b,tallonheinexe7b,Navarro,2019-20,div1,navarrocollege,2020
10,Shea Ellis,RHP/INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/sheaellisbfa9,sheaellisbfa9,Navarro,2019-20,div1,navarrocollege,2020
11,Logan Letney,RHP/OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/loganletneyo9jq,loganletneyo9jq,Navarro,2019-20,div1,navarrocollege,2020
12,Stacey Bailey,INF/OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/staceybaileyy59k,staceybaileyy59k,Navarro,2019-20,div1,navarrocollege,2020
13,Ethan Ruiz,INF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/ethanruiz1xa2,ethanruiz1xa2,Navarro,2019-20,div1,navarrocollege,2020
14,Nico Patrick,C,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/nicopatrick08lp,nicopatrick08lp,Navarro,2019-20,div1,navarrocollege,2020
15,Kyle Franklin,RHP/OF,Fr,https://www.njcaa.org/sports/bsb/2019-20/div1/players/kylefranklinf9bi,kylefranklinf9bi,Navarro,2019-20,div1,navarrocollege,2020
16,Kyle Hawkins,OF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/kylehawkins9lwb,kylehawkins9lwb,Navarro,2019-20,div1,navarrocollege,2020
17,Carson Rollins,LHP,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/carsonrollinsyutj,carsonrollinsyutj,Navarro,2019-20,div1,navarrocollege,2020
18,Cash Rugely,INF,So,https://www.njcaa.org/sports/bsb/2019-20/div1/players/cashrugelyamsg,cashrugelyamsg,Navarro,2019-20,div1,navarrocollege,2020
