No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Mike Hast,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/mikehastnxty,mikehastnxty,Pima,2013-14,div1,pimacommunitycollege,2014
2,Chris Kucko,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/chriskuckovlb5,chriskuckovlb5,Pima,2013-14,div1,pimacommunitycollege,2014
3,Devon Carrillo,INF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/devoncarrillosvue,devoncarrillosvue,Pima,2013-14,div1,pimacommunitycollege,2014
4,Ethan Rosebeck,RHP,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/ethanrosebeckxhst,ethanrosebeckxhst,Pima,2013-14,div1,pimacommunitycollege,2014
5,Trey Stine,INF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/treystinero9i,treystinero9i,Pima,2013-14,div1,pimacommunitycollege,2014
6,Ruben Bracamontes,C,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/rubenbracamontesuyo3,rubenbracamontesuyo3,Pima,2013-14,div1,pimacommunitycollege,2014
7,Juan Gamez,C/OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/juangamezu9j5,juangamezu9j5,Pima,2013-14,div1,pimacommunitycollege,2014
8,James Lynch,OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/jameslynchs0ku,jameslynchs0ku,Pima,2013-14,div1,pimacommunitycollege,2014
9,Cooper Smith,C/1B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/coopersmithx17v,coopersmithx17v,Pima,2013-14,div1,pimacommunitycollege,2014
10,Dan Kennon,INF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/dankennong7oc,dankennong7oc,Pima,2013-14,div1,pimacommunitycollege,2014
11,Alan Sandoval,RHP,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/alansandoval73uj,alansandoval73uj,Pima,2013-14,div1,pimacommunitycollege,2014
12,Devin Veal,OF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/devinvealu57l,devinvealu57l,Pima,2013-14,div1,pimacommunitycollege,2014
13,Steven Still,OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/stevenstill7mh0,stevenstill7mh0,Pima,2013-14,div1,pimacommunitycollege,2014
14,Sergio Canales,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/sergiocanales7hj0,sergiocanales7hj0,Pima,2013-14,div1,pimacommunitycollege,2014
15,Eli Callahan,C/OF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/elicallahanbgv0,elicallahanbgv0,Pima,2013-14,div1,pimacommunitycollege,2014
16,Cole Plouck,LHP,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/coleplouck4ozz,coleplouck4ozz,Pima,2013-14,div1,pimacommunitycollege,2014
17,Travis Chavez,INF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/travischavezpbqh,travischavezpbqh,Pima,2013-14,div1,pimacommunitycollege,2014
18,Kellen Marruffo,1B,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/kellenmarruffoqchy,kellenmarruffoqchy,Pima,2013-14,div1,pimacommunitycollege,2014
19,A.J. Acosta,OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/ajacostavirj,ajacostavirj,Pima,2013-14,div1,pimacommunitycollege,2014
21,Zach Smutzer,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/zachsmutzerinql,zachsmutzerinql,Pima,2013-14,div1,pimacommunitycollege,2014
22,Brandon Burke,INF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/brandonburkearsb,brandonburkearsb,Pima,2013-14,div1,pimacommunitycollege,2014
23,Jorge Maldonado,OF,So,https://www.njcaa.org/sports/bsb/2013-14/div1/players/jorgemaldonadoc9ki,jorgemaldonadoc9ki,Pima,2013-14,div1,pimacommunitycollege,2014
24,Marcel Renteria,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/marcelrenteriaccdm,marcelrenteriaccdm,Pima,2013-14,div1,pimacommunitycollege,2014
26,Bryan Dominguez,OF,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/bryandominguez61xs,bryandominguez61xs,Pima,2013-14,div1,pimacommunitycollege,2014
27,Zach Busby,RHP,Fr,https://www.njcaa.org/sports/bsb/2013-14/div1/players/zachbusbyvk8n,zachbusbyvk8n,Pima,2013-14,div1,pimacommunitycollege,2014
