No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_njcaa_season,team_njcaa_division,team_id,team_season
1,Trey McMillian,OF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/treymcmillian67oj,treymcmillian67oj,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
2,Jordan Taylor,RHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jordantaylorzw8k,jordantaylorzw8k,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
3,Austin Fain,RHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/austinfain1aj1,austinfain1aj1,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
4,Frazier Shoults,RHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/fraziershoultsoac9,fraziershoultsoac9,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
5,Ko Powell,OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/kopowell0zd2,kopowell0zd2,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
7,Harrison Morris,IF,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/harrisonmorris7jc9,harrisonmorris7jc9,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
8,Jackson Henderson,OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jacksonhendersond06s,jacksonhendersond06s,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
10,Casey Henderson,IF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/caseyhendersondhnl,caseyhendersondhnl,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
11,Walker Messer,C,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/walkermesser5bs0,walkermesser5bs0,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
13,Chauncey Callier,OF,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/chaunceycallierwsdl,chaunceycallierwsdl,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
14,Gunner Hendrix,3B,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/gunnerhendrixf83o,gunnerhendrixf83o,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
15,Micah McCaskill,U,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/micahmccaskill1r2f,micahmccaskill1r2f,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
16,Jake Stamps,C,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jakestampsyylh,jakestampsyylh,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
17,Jason Barlow,LHP,Fr,https://www.njcaa.org/sports/bsb/2016-17/div1/players/jasonbarlowppml,jasonbarlowppml,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
18,Matthew Christian,1B,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/matthewchristian8gxc,matthewchristian8gxc,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
19,Trevor McKinley,LHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/trevormckinleykfb0,trevormckinleykfb0,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
20,Zack Moore,LHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/zackmoorekp7c,zackmoorekp7c,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
21,Tony Kucera,LHP,So,https://www.njcaa.org/sports/bsb/2016-17/div1/players/tonykucera9o3m,tonykucera9o3m,Lurleen B. Wallace,2016-17,div1,lurleenbwallacecommunitycollege,2017
